date,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,PM2.5
2013-03-04 17:00:00,16.0,5.0,5.0,300.0,92.0,12.9,1012.4,-14.0,18.0
2013-03-04 18:00:00,10.0,12.0,30.0,600.0,79.0,11.3,1012.7,-13.7,10.0
2013-03-04 19:00:00,80.0,19.0,46.0,800.0,63.0,8.7,1013.2,-12.5,39.0
2013-03-04 20:00:00,80.0,18.0,44.0,900.0,49.0,5.9,1013.4,-11.7,41.0
2013-03-04 21:00:00,74.0,18.0,38.0,800.0,50.0,4.9,1013.4,-11.7,60.0
2013-03-04 22:00:00,71.0,22.0,38.0,1000.0,45.0,4.0,1013.2,-11.6,50.0
2013-03-04 23:00:00,70.0,19.0,33.0,900.0,92.0,4.2,1012.6,-11.5,50.0
2013-03-05 00:00:00,64.0,18.0,30.0,800.0,92.0,2.8,1012.1,-11.2,52.0
2013-03-05 01:00:00,58.0,14.0,25.0,800.0,92.0,1.8,1011.7,-11.0,56.0
2013-03-05 02:00:00,54.0,16.0,26.0,700.0,92.0,0.8,1011.4,-10.7,50.0
2013-03-05 03:00:00,54.0,16.0,30.0,800.0,92.0,0.2,1011.0,-10.4,88.0
2013-03-05 04:00:00,57.0,15.0,30.0,800.0,92.0,-0.1,1010.7,-10.1,53.0
2013-03-05 05:00:00,55.0,13.0,23.0,700.0,92.0,-0.4,1010.9,-9.6,46.0
2013-03-05 06:00:00,50.0,15.0,26.0,600.0,92.0,-1.0,1010.6,-9.4,43.0
2013-03-05 07:00:00,57.0,17.0,38.0,700.0,92.0,1.2,1010.4,-9.4,47.0
2013-03-05 08:00:00,64.0,16.0,33.0,700.0,92.0,6.0,1010.1,-10.7,52.0
2013-03-05 09:00:00,72.0,23.0,30.0,800.0,92.0,7.8,1009.5,-10.6,52.0
2013-03-05 10:00:00,90.0,30.0,46.0,1000.0,92.0,9.3,1008.7,-9.3,69.0
2013-03-05 11:00:00,95.0,51.0,76.0,1300.0,92.0,11.0,1007.8,-9.4,79.0
2013-03-05 12:00:00,138.0,74.0,100.0,1600.0,30.0,12.1,1006.5,-9.0,102.0
2013-03-05 13:00:00,164.0,55.0,70.0,1300.0,92.0,13.2,1005.1,-8.1,126.0
2013-03-05 14:00:00,150.0,50.0,61.0,1200.0,92.0,14.1,1004.3,-8.6,131.0
2013-03-05 15:00:00,142.0,59.0,64.0,1399.0,92.0,13.5,1004.1,-8.4,139.0
2013-03-05 16:00:00,173.0,58.0,79.0,1399.0,92.0,13.3,1003.9,-8.0,152.0
2013-03-05 17:00:00,181.0,62.0,99.0,1600.0,82.0,12.4,1004.5,-8.2,154.0
2013-03-05 18:00:00,194.0,59.0,100.0,1600.0,82.0,8.9,1005.0,-7.8,165.0
2013-03-05 19:00:00,200.0,50.0,96.0,1600.0,82.0,7.7,1005.4,-7.6,179.0
2013-03-05 20:00:00,180.0,43.0,94.0,1899.0,82.0,6.3,1005.9,-7.3,172.0
2013-03-05 21:00:00,191.0,38.0,80.0,1700.0,82.0,5.6,1006.0,-7.3,179.0
2013-03-05 22:00:00,168.0,39.0,73.0,1800.0,82.0,4.9,1005.8,-7.0,173.0
2013-03-05 23:00:00,162.0,42.0,72.0,1700.0,82.0,3.7,1005.7,-6.9,170.0
2013-03-06 00:00:00,153.0,40.0,66.0,1800.0,82.0,3.9,1005.4,-6.7,166.0
2013-03-06 01:00:00,154.0,38.0,58.0,1500.0,82.0,3.9,1005.3,-6.4,173.0
2013-03-06 02:00:00,140.0,41.0,61.0,1600.0,82.0,3.5,1004.8,-6.5,161.0
2013-03-06 03:00:00,143.0,47.0,68.0,1600.0,82.0,3.7,1004.7,-6.3,161.0
2013-03-06 04:00:00,150.0,49.0,69.0,1600.0,82.0,2.4,1004.7,-6.2,163.0
2013-03-06 05:00:00,155.0,52.0,62.0,1600.0,82.0,2.1,1004.9,-5.8,166.0
2013-03-06 06:00:00,164.0,51.0,55.0,1600.0,82.0,3.1,1005.1,-5.6,172.0
2013-03-06 07:00:00,173.0,66.0,61.0,1700.0,82.0,4.7,1006.2,-4.9,176.0
2013-03-06 08:00:00,178.0,66.0,61.0,1700.0,82.0,5.5,1006.2,-4.1,183.0
2013-03-06 09:00:00,201.0,61.0,66.0,1899.0,82.0,7.2,1006.1,-5.5,195.0
2013-03-06 10:00:00,206.0,68.0,71.0,2000.0,82.0,8.8,1005.8,-5.5,200.0
2013-03-06 11:00:00,218.0,93.0,106.0,2500.0,82.0,10.6,1004.6,-5.0,217.0
2013-03-06 12:00:00,278.0,93.0,116.0,2500.0,82.0,12.4,1003.4,-4.7,268.0
2013-03-06 13:00:00,274.0,89.0,100.0,2100.0,82.0,13.4,1002.5,-4.3,258.0
2013-03-06 14:00:00,217.0,98.0,82.0,1800.0,82.0,13.6,1001.8,-4.1,221.0
2013-03-06 15:00:00,222.0,95.0,139.0,3000.0,75.0,13.6,1001.9,-3.7,195.0
2013-03-06 16:00:00,351.0,88.0,139.0,2700.0,69.0,13.3,1002.2,-3.9,294.0
2013-03-06 17:00:00,330.0,84.0,118.0,2399.0,69.0,12.0,1002.7,-3.8,288.0
2013-03-06 18:00:00,288.0,90.0,116.0,2299.0,52.0,10.6,1003.7,-3.9,267.0
2013-03-06 19:00:00,274.0,87.0,139.0,2500.0,52.0,7.1,1004.5,-3.5,269.0
2013-03-06 20:00:00,284.0,78.0,141.0,3299.0,52.0,6.2,1004.9,-3.5,280.0
2013-03-06 21:00:00,317.0,83.0,144.0,3100.0,52.0,5.5,1004.5,-3.6,306.0
2013-03-06 22:00:00,285.0,76.0,140.0,2700.0,52.0,4.7,1004.3,-3.6,284.0
2013-03-06 23:00:00,245.0,77.0,134.0,2500.0,52.0,4.5,1004.1,-3.3,236.0
2013-03-07 00:00:00,228.0,83.0,134.0,2299.0,52.0,5.3,1004.2,-3.3,223.0
2013-03-07 01:00:00,197.0,69.0,114.0,1899.0,52.0,6.2,1004.2,-3.2,196.0
2013-03-07 02:00:00,149.0,50.5,74.0,1300.0,52.0,3.0,1003.8,-3.8,150.0
2013-03-07 03:00:00,85.0,32.0,46.0,1100.0,52.0,1.4,1003.6,-4.3,91.0
2013-03-07 04:00:00,61.0,24.0,36.0,900.0,52.0,1.3,1003.5,-5.0,61.0
2013-03-07 05:00:00,40.0,20.0,26.0,500.0,52.0,1.0,1003.7,-5.3,50.0
2013-03-07 06:00:00,13.0,19.0,26.0,400.0,52.0,0.2,1003.6,-5.4,26.0
2013-03-07 07:00:00,13.0,18.0,31.0,600.0,52.0,4.9,1003.6,-4.4,19.0
2013-03-07 08:00:00,29.0,20.0,28.0,600.0,52.0,7.0,1003.4,-3.6,33.0
2013-03-07 09:00:00,39.0,22.0,34.0,900.0,52.0,8.9,1003.2,-3.7,28.0
2013-03-07 10:00:00,74.0,58.0,102.0,2399.0,52.0,12.5,1002.1,-5.5,47.0
2013-03-07 11:00:00,204.0,107.0,157.0,3500.0,52.0,15.0,1000.3,-4.9,134.0
2013-03-07 12:00:00,294.0,72.0,98.0,1899.0,52.0,16.3,998.4,-4.3,224.0
2013-03-07 13:00:00,160.0,36.0,44.0,900.0,63.0,17.3,996.7,-4.1,153.0
2013-03-07 14:00:00,52.0,30.0,43.0,900.0,75.0,16.6,995.5,-3.5,74.0
2013-03-07 15:00:00,83.0,49.0,128.0,1800.0,75.0,16.8,994.7,-3.4,75.0
2013-03-07 16:00:00,182.0,68.0,182.0,2500.0,75.0,16.6,994.1,-3.5,149.0
2013-03-07 17:00:00,260.0,74.0,180.0,2700.0,75.0,14.5,993.9,-3.3,223.0
2013-03-07 18:00:00,282.0,64.0,156.0,2500.0,75.0,12.5,994.5,-3.4,258.0
2013-03-07 19:00:00,266.0,58.0,172.0,2700.0,34.0,11.8,994.7,-3.2,244.0
2013-03-07 20:00:00,285.0,52.0,147.0,2500.0,75.0,9.8,994.6,-2.8,253.0
2013-03-07 21:00:00,244.0,45.0,126.0,2500.0,75.0,7.9,995.1,-3.0,240.0
2013-03-07 22:00:00,226.0,41.0,105.0,2200.0,75.0,8.1,995.1,-3.4,224.0
2013-03-07 23:00:00,203.0,38.0,87.0,2000.0,75.0,6.8,995.0,-3.2,219.0
2013-03-08 00:00:00,189.0,36.0,72.0,1899.0,75.0,5.9,995.3,-3.0,189.0
2013-03-08 01:00:00,190.0,33.0,60.0,1700.0,75.0,4.4,995.6,-3.2,248.0
2013-03-08 02:00:00,182.0,26.0,84.0,1600.0,75.0,4.0,995.2,-3.5,167.0
2013-03-08 03:00:00,164.0,26.0,76.0,1800.0,75.0,4.5,994.7,-3.1,137.0
2013-03-08 04:00:00,146.0,18.0,34.0,700.0,75.0,16.7,994.9,-5.8,133.0
2013-03-08 05:00:00,100.0,8.0,7.0,300.0,75.0,15.4,995.6,-6.2,79.0
2013-03-08 06:00:00,160.0,8.0,9.0,300.0,75.0,12.7,996.2,-5.4,41.0
2013-03-08 07:00:00,129.0,9.0,10.0,300.0,75.0,14.9,996.7,-5.5,37.0
2013-03-08 08:00:00,137.0,15.0,26.0,400.0,75.0,11.2,997.8,-4.1,38.0
2013-03-08 09:00:00,149.0,18.0,30.0,700.0,75.0,14.5,997.9,-2.9,48.0
2013-03-08 10:00:00,175.0,31.7016,50.0932,1200.0,75.0,17.3,997.3,-3.5,122.0
2013-03-08 11:00:00,277.0,43.0,85.0,1700.0,75.0,19.3,996.7,-3.6,166.0
2013-03-08 12:00:00,172.0,28.0,48.0,900.0,75.0,20.6,995.8,-3.9,108.0
2013-03-08 13:00:00,212.0,27.0,50.0,1000.0,82.0,21.9,994.7,-4.3,111.0
2013-03-08 14:00:00,240.0,35.0,91.0,1399.0,82.0,17.6,995.0,1.5,146.0
2013-03-08 15:00:00,631.0,56.0,142.0,3700.0,107.0,14.8,996.1,0.2,410.0
2013-03-08 16:00:00,582.0,83.0,126.0,4900.0,107.0,13.1,996.5,-0.2,405.0
2013-03-08 17:00:00,311.0,60.0,74.0,2100.0,107.0,11.7,996.5,-0.5,190.0
2013-03-08 18:00:00,244.0,49.0,57.0,1600.0,107.0,10.4,997.4,-1.0,173.0
2013-03-08 19:00:00,216.0,39.0,46.0,1300.0,107.0,9.4,997.3,-0.8,118.0
2013-03-08 20:00:00,188.0,48.0,50.0,1100.0,107.0,8.6,997.1,-1.5,120.0
2013-03-08 21:00:00,156.0,45.0,46.0,1200.0,107.0,7.6,996.9,-2.4,113.0
2013-03-08 22:00:00,134.0,32.0,42.0,1200.0,107.0,6.8,996.0,-3.2,104.0
2013-03-08 23:00:00,124.0,25.0,47.0,1300.0,107.0,5.6,994.5,-3.0,105.0
2013-03-09 00:00:00,123.0,23.0,55.0,1300.0,107.0,4.3,993.1,-3.0,108.0
2013-03-09 01:00:00,145.0,17.0,48.0,1300.0,107.0,3.9,991.9,-2.5,111.0
2013-03-09 02:00:00,135.0,18.0,50.0,1300.0,107.0,3.0,991.2,-2.7,110.0
2013-03-09 03:00:00,120.0,18.0,45.0,1200.0,107.0,2.4,989.8,-2.9,194.0
2013-03-09 04:00:00,112.0,20.0,40.0,1200.0,107.0,1.9,988.9,-3.0,101.0
2013-03-09 05:00:00,108.0,20.0,34.0,1200.0,107.0,2.0,989.2,-3.3,106.0
2013-03-09 06:00:00,102.0,18.0,28.0,1200.0,107.0,1.8,989.0,-3.3,54.0
2013-03-09 07:00:00,107.0,21.0,28.0,1300.0,107.0,6.0,990.5,-2.1,99.0
2013-03-09 08:00:00,202.0,37.0,36.0,1399.0,107.0,14.2,992.3,-1.5,118.0
2013-03-09 09:00:00,610.0,63.0,49.0,1399.0,107.0,16.8,993.8,-2.3,165.0
2013-03-09 10:00:00,329.0,17.0,13.0,500.0,107.0,14.4,996.8,-7.1,72.0
2013-03-09 11:00:00,408.0,3.0,12.153846153846153,200.0,107.0,12.9,999.1,-11.6,22.0
2013-03-09 12:00:00,557.0,3.0,11.307692307692308,200.0,107.0,10.7,1001.8,-15.8,29.0
2013-03-09 13:00:00,717.0,3.0,10.461538461538462,200.0,107.0,9.6,1003.9,-18.5,32.0
2013-03-09 14:00:00,539.0,3.0,9.615384615384615,200.0,107.0,10.3,1005.2,-17.9,24.0
2013-03-09 15:00:00,354.0,3.0,8.76923076923077,200.0,93.0,10.3,1006.3,-17.9,16.0
2013-03-09 16:00:00,230.0,3.0,7.923076923076923,200.0,89.0,9.2,1008.0,-18.8,15.0
2013-03-09 17:00:00,147.0,3.0,7.076923076923077,200.0,90.0,7.7,1010.2,-20.0,8.0
2013-03-09 18:00:00,93.0,3.0,6.230769230769231,200.0,91.0,6.6,1013.1,-19.9,3.0
2013-03-09 19:00:00,82.0,3.0,5.384615384615385,200.0,91.0,5.7,1015.1,-19.8,10.0
2013-03-09 20:00:00,70.0,3.0,4.538461538461538,200.0,91.0,5.0,1017.0,-19.6,10.0
2013-03-09 21:00:00,41.0,3.0,3.6923076923076916,200.0,91.0,4.8,1017.7,-19.7,13.0
2013-03-09 22:00:00,23.0,3.0,2.8461538461538467,200.0,91.0,3.8,1018.1,-19.8,13.0
2013-03-09 23:00:00,14.0,3.0,2.0,200.0,91.0,3.4,1018.0,-20.1,3.0
2013-03-10 00:00:00,13.0,3.0,3.0,200.0,91.0,4.4,1017.8,-20.1,7.0
2013-03-10 01:00:00,14.0,4.0,8.0,200.0,91.0,4.9,1018.1,-20.4,12.0
2013-03-10 02:00:00,7.0,7.0,9.0,200.0,91.0,4.5,1017.9,-20.0,13.0
2013-03-10 03:00:00,5.0,7.0,8.0,200.0,91.0,4.1,1018.1,-20.3,10.0
2013-03-10 04:00:00,4.0,8.0,8.0,300.0,91.0,4.7,1018.6,-19.8,13.0
2013-03-10 05:00:00,8.0,10.0,8.0,300.0,91.0,4.3,1018.8,-20.1,8.0
2013-03-10 06:00:00,7.0,12.0,10.0,300.0,91.0,3.6,1018.9,-18.6,10.0
2013-03-10 07:00:00,8.0,12.0,10.0,300.0,91.0,5.7,1019.8,-19.0,8.0
2013-03-10 08:00:00,18.0,10.0,11.0,300.0,91.0,8.0,1019.8,-18.8,11.0
2013-03-10 09:00:00,19.0,13.0,13.0,400.0,91.0,9.4,1019.2,-18.7,18.0
2013-03-10 10:00:00,20.666666666666668,10.0,7.0,300.0,91.0,10.6,1018.4,-16.8,7.0
2013-03-10 11:00:00,22.333333333333332,9.0,6.0,300.0,91.0,10.4,1018.1,-16.9,12.0
2013-03-10 12:00:00,24.0,10.0,13.0,300.0,91.0,11.3,1017.1,-17.2,16.0
2013-03-10 13:00:00,23.0,10.0,15.0,400.0,91.0,12.1,1016.0,-16.5,16.0
2013-03-10 14:00:00,39.0,12.0,17.0,400.0,91.0,11.9,1015.1,-15.7,21.0
2013-03-10 15:00:00,37.0,12.0,17.0,400.0,91.0,11.7,1014.7,-15.9,30.0
2013-03-10 16:00:00,62.0,12.0,21.0,400.0,100.0,10.9,1014.5,-14.8,33.0
2013-03-10 17:00:00,77.0,13.0,22.0,400.0,100.0,9.5,1014.6,-15.1,37.0
2013-03-10 18:00:00,91.0,14.0,26.0,400.0,100.0,8.8,1015.1,-13.6,42.0
2013-03-10 19:00:00,91.0,16.0,32.0,600.0,100.0,7.2,1015.5,-13.1,53.0
2013-03-10 20:00:00,91.0,15.0,27.0,600.0,100.0,5.8,1015.7,-12.8,61.0
2013-03-10 21:00:00,78.0,14.0,25.0,600.0,100.0,4.7,1015.7,-12.3,56.0
2013-03-10 22:00:00,88.0,18.0,27.0,600.0,100.0,4.2,1015.5,-12.3,62.0
2013-03-10 23:00:00,89.0,19.0,29.0,700.0,100.0,2.3,1015.4,-12.4,63.0
2013-03-11 00:00:00,89.0,22.0,36.0,800.0,100.0,1.6,1015.2,-11.6,68.0
2013-03-11 01:00:00,89.0,23.0,36.0,900.0,100.0,0.5,1015.0,-11.6,68.0
2013-03-11 02:00:00,88.0,24.0,32.0,800.0,100.0,0.1,1014.3,-11.3,69.0
2013-03-11 03:00:00,83.0,18.0,34.0,850.0,100.0,-1.4,1014.1,-10.8,75.0
2013-03-11 04:00:00,100.0,23.0,34.0,900.0,100.0,-2.0,1014.0,-10.8,79.0
2013-03-11 05:00:00,97.0,16.0,39.0,1000.0,100.0,-1.8,1013.5,-10.9,83.0
2013-03-11 06:00:00,94.0,16.0,42.0,900.0,100.0,-1.7,1014.0,-10.3,85.0
2013-03-11 07:00:00,100.0,18.0,48.0,900.0,100.0,-0.2,1014.3,-9.6,80.0
2013-03-11 08:00:00,116.0,25.0,50.0,1000.0,100.0,2.7,1014.2,-10.6,89.0
2013-03-11 09:00:00,141.0,31.0,54.0,1100.0,100.0,4.9,1013.7,-9.7,107.0
2013-03-11 10:00:00,145.0,43.0,66.0,1100.0,100.0,6.3,1012.9,-8.4,108.0
2013-03-11 11:00:00,152.0,57.0,68.0,1200.0,100.0,6.8,1011.7,-8.8,112.0
2013-03-11 12:00:00,153.0,58.0,68.0,1250.0,100.0,8.3,1010.4,-9.2,113.0
2013-03-11 13:00:00,158.0,71.0,66.0,1300.0,100.0,9.0,1009.2,-8.1,132.0
2013-03-11 14:00:00,173.0,79.0,83.0,1399.0,100.0,9.8,1007.8,-7.9,130.0
2013-03-11 15:00:00,185.0,89.0,103.0,1600.0,100.0,10.0,1007.0,-7.7,148.0
2013-03-11 16:00:00,184.0,92.0,108.0,1500.0,100.0,10.0,1006.2,-7.7,149.0
2013-03-11 17:00:00,179.0,106.0,108.0,1399.0,90.0,9.8,1006.1,-7.0,152.0
2013-03-11 18:00:00,202.0,118.0,98.0,1500.0,76.0,9.7,1006.7,-6.2,149.0
2013-03-11 19:00:00,205.0,122.0,103.0,1700.0,73.0,9.5,1006.9,-6.4,152.0
2013-03-11 20:00:00,222.0,131.0,102.0,1899.0,68.0,9.4,1007.2,-6.1,166.0
2013-03-11 21:00:00,222.0,122.0,93.0,1899.0,65.0,9.4,1006.7,-3.9,175.0
2013-03-11 22:00:00,217.0,98.0,83.0,1899.0,56.0,9.2,1006.1,-3.4,173.0
2013-03-11 23:00:00,210.0,85.0,80.0,1700.0,48.0,8.8,1005.0,-4.1,163.0
2013-03-12 00:00:00,187.0,78.0,76.0,1500.0,46.0,8.3,1004.4,-4.5,156.0
2013-03-12 01:00:00,195.0,74.0,83.0,1500.0,46.0,7.7,1003.7,-4.4,150.0
2013-03-12 02:00:00,185.0,60.0,80.0,1399.0,46.0,7.7,1003.7,-4.4,150.0
2013-03-12 03:00:00,176.0,54.0,74.0,1300.0,46.0,6.3,1003.2,-1.8,134.0
2013-03-12 04:00:00,168.0,48.0,68.0,1300.0,46.0,6.2,1003.1,-1.7,127.0
