date,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,PM2.5
2013-03-04 10:00:00,50.0,21.0,32.0,1399.0,47.0,11.1,1018.4,-12.4,19.0
2013-03-04 11:00:00,35.0,15.0,2.0,1100.0,67.0,12.7,1017.6,-12.5,19.0
2013-03-04 12:00:00,31.0,12.0,2.142857142857143,1000.0,72.0,14.3,1016.7,-12.9,18.0
2013-03-04 13:00:00,32.0,9.0,2.2857142857142856,900.0,84.0,14.8,1015.7,-12.5,18.0
2013-03-04 14:00:00,22.0,11.0,2.4285714285714284,900.0,81.0,14.8,1014.9,-13.4,19.0
2013-03-04 15:00:00,27.0,12.0,2.571428571428571,1000.0,103.0,15.0,1014.2,-14.2,22.0
2013-03-04 16:00:00,36.0,10.0,2.7142857142857144,900.0,105.0,14.7,1013.8,-12.6,26.0
2013-03-04 17:00:00,34.0,10.0,2.857142857142857,1000.0,107.0,12.7,1014.0,-11.1,28.0
2013-03-04 18:00:00,55.0,12.0,3.0,1000.0,94.0,11.2,1014.5,-11.6,32.0
2013-03-04 19:00:00,82.0,17.0,16.0,1100.0,76.0,9.7,1014.7,-10.5,38.0
2013-03-04 20:00:00,96.0,34.0,36.0,1399.0,52.0,8.4,1014.9,-10.5,45.0
2013-03-04 21:00:00,108.0,39.0,42.0,1399.0,44.0,7.8,1015.0,-10.1,57.0
2013-03-04 22:00:00,106.0,51.0,74.0,1899.0,15.0,5.8,1014.6,-10.1,72.0
2013-03-04 23:00:00,156.0,70.0,82.0,2000.0,107.0,5.9,1013.7,-10.0,83.0
2013-03-05 00:00:00,156.0,83.0,85.0,2100.0,107.0,5.7,1013.3,-9.7,99.0
2013-03-05 01:00:00,159.0,63.0,62.0,2100.0,107.0,3.0,1012.7,-8.4,111.0
2013-03-05 02:00:00,162.0,58.0,54.0,1899.0,107.0,1.3,1012.4,-8.0,122.0
2013-03-05 03:00:00,157.0,53.0,70.0,1949.5,107.0,0.6,1012.0,-7.9,122.0
2013-03-05 04:00:00,147.0,48.0,64.5,2000.0,107.0,0.5,1011.8,-8.5,111.0
2013-03-05 05:00:00,158.0,50.0,59.0,3299.0,107.0,-0.2,1011.9,-8.2,95.0
2013-03-05 06:00:00,108.0,52.0,77.0,2899.0,107.0,0.1,1011.7,-7.9,86.0
2013-03-05 07:00:00,124.0,63.0,80.0,3299.0,107.0,1.6,1011.5,-8.0,88.0
2013-03-05 08:00:00,134.0,69.0,77.0,4099.0,107.0,5.4,1011.3,-10.0,93.0
2013-03-05 09:00:00,137.0,78.0,87.0,3200.0,107.0,7.7,1010.7,-9.3,98.0
2013-03-05 10:00:00,151.0,78.0,84.0,2899.0,107.0,9.0,1009.9,-9.0,109.0
2013-03-05 11:00:00,141.0,70.0,86.75,1500.0,107.0,10.1,1009.1,-9.1,114.0
2013-03-05 12:00:00,144.0,65.0,89.5,100.0,2.0,12.4,1007.6,-8.8,115.0
2013-03-05 13:00:00,139.0,66.0,92.25,100.0,107.0,13.3,1006.4,-8.6,120.0
2013-03-05 14:00:00,130.0,68.0,95.0,100.0,107.0,14.3,1005.5,-7.8,125.0
2013-03-05 15:00:00,137.0,66.0,97.75,100.0,107.0,14.4,1005.2,-7.7,133.0
2013-03-05 16:00:00,155.0,72.0,100.5,100.0,107.0,13.6,1005.0,-7.2,146.0
2013-03-05 17:00:00,190.0,78.0,103.25,100.0,94.0,12.4,1005.5,-7.1,162.0
2013-03-05 18:00:00,212.0,86.0,106.0,100.0,76.0,10.0,1006.0,-6.4,174.0
2013-03-05 19:00:00,226.0,89.0,108.75,100.0,52.0,7.6,1006.5,-6.2,186.0
2013-03-05 20:00:00,250.0,98.0,111.5,100.0,44.0,6.2,1006.9,-6.1,203.0
2013-03-05 21:00:00,264.0,113.0,114.25,100.0,15.0,5.1,1007.0,-5.6,217.0
2013-03-05 22:00:00,271.0,112.0,117.0,100.0,15.0,4.3,1006.8,-5.2,224.0
2013-03-05 23:00:00,289.0,108.0,119.75,100.0,15.0,3.6,1006.5,-5.1,228.0
2013-03-06 00:00:00,241.0,90.0,122.5,100.0,15.0,3.3,1006.5,-5.4,216.0
2013-03-06 01:00:00,214.0,84.0,125.25,100.0,15.0,2.5,1006.3,-4.7,200.0
2013-03-06 02:00:00,207.0,78.0,128.0,100.0,15.0,2.3,1006.0,-4.7,192.0
2013-03-06 03:00:00,186.0,69.0,130.75,100.0,15.0,2.0,1005.8,-5.4,185.0
2013-03-06 04:00:00,177.0,70.0,133.5,100.0,15.0,2.0,1005.5,-5.4,148.0
2013-03-06 05:00:00,173.0,71.0,136.25,100.0,15.0,2.4,1005.6,-5.3,144.0
2013-03-06 06:00:00,175.0,81.0,139.0,100.0,15.0,3.1,1006.4,-5.8,174.0
2013-03-06 07:00:00,180.0,80.0,141.75,100.0,15.0,4.8,1007.3,-6.2,178.0
2013-03-06 08:00:00,217.0,90.0,144.5,100.0,15.0,6.0,1007.5,-5.7,193.0
2013-03-06 09:00:00,251.0,118.0,147.25,100.0,15.0,7.4,1007.3,-5.0,209.0
2013-03-06 10:00:00,240.0,116.0,150.0,3799.0,11.0,9.6,1006.7,-5.1,209.0
2013-03-06 11:00:00,242.0,109.0,153.0,4400.0,9.0,10.2,1005.7,-4.2,212.0
2013-03-06 12:00:00,277.0,110.0,170.0,4400.0,9.0,11.0,1005.0,-4.7,218.0
2013-03-06 13:00:00,283.0,126.0,180.0,4400.0,9.0,13.5,1004.1,-4.2,234.0
2013-03-06 14:00:00,285.0,124.0,172.0,3799.0,11.0,14.6,1003.4,-4.2,245.0
2013-03-06 15:00:00,284.0,148.0,166.0,3500.0,20.0,14.6,1003.4,-3.7,238.0
2013-03-06 16:00:00,288.0,155.0,153.0,3399.5,20.0,14.1,1003.4,-3.7,162.0
2013-03-06 17:00:00,289.0,156.0,143.0,3299.0,25.0,12.3,1004.0,-3.9,3.0
2013-03-06 18:00:00,290.0,162.0,157.0,3500.0,26.0,10.5,1005.0,-3.6,3.0
2013-03-06 19:00:00,307.0,146.0,171.0,3600.0,26.0,7.7,1005.7,-2.6,120.0
2013-03-06 20:00:00,320.0,158.0,170.0,3700.0,26.0,6.1,1006.2,-2.8,248.0
2013-03-06 21:00:00,349.0,151.0,172.0,4099.0,26.0,5.3,1006.0,-2.8,287.0
2013-03-06 22:00:00,347.0,121.0,164.0,4299.0,26.0,5.3,1005.6,-2.8,292.0
2013-03-06 23:00:00,329.0,125.0,166.0,4799.0,26.0,5.9,1005.6,-2.7,272.0
2013-03-07 00:00:00,373.0,114.0,163.0,5200.0,26.0,4.9,1005.4,-2.7,279.0
2013-03-07 01:00:00,391.0,101.0,160.0,5200.0,26.0,4.2,1005.3,-2.9,284.0
2013-03-07 02:00:00,375.0,90.0,150.0,5099.0,26.0,4.0,1004.9,-3.1,280.0
2013-03-07 03:00:00,331.0,63.0,130.0,4700.0,26.0,2.6,1004.5,-3.3,261.0
2013-03-07 04:00:00,248.0,53.0,113.0,4500.0,26.0,1.8,1004.6,-3.3,201.0
2013-03-07 05:00:00,165.0,46.0,104.0,4299.0,26.0,1.1,1004.8,-3.6,149.0
2013-03-07 06:00:00,152.0,39.0,100.0,4299.0,26.0,1.3,1004.7,-3.2,131.0
2013-03-07 07:00:00,165.0,38.0,112.0,5099.0,26.0,4.2,1005.0,-2.0,126.0
2013-03-07 08:00:00,187.0,75.0,171.0,7000.0,26.0,8.6,1004.7,-2.4,154.0
2013-03-07 09:00:00,304.0,168.0,208.0,6099.0,26.0,10.3,1004.1,-2.1,223.0
2013-03-07 10:00:00,345.0,140.0,240.0,6000.0,26.0,13.3,1003.2,-1.5,274.0
2013-03-07 11:00:00,362.0,123.0,233.0,6900.0,26.0,15.5,1001.4,-2.0,301.0
2013-03-07 12:00:00,399.0,94.0,226.0,6299.0,26.0,16.4,999.5,-3.7,328.0
2013-03-07 13:00:00,357.0,85.0,219.0,4099.0,36.0,16.8,998.0,-3.9,315.0
2013-03-07 14:00:00,298.0,53.0,67.0,1800.0,97.0,18.5,996.5,-3.6,251.0
2013-03-07 15:00:00,170.0,59.0,93.0,2100.0,99.0,18.4,995.6,-2.6,161.0
2013-03-07 16:00:00,253.0,64.0,82.0,1899.0,107.0,17.7,995.1,-1.6,198.0
2013-03-07 17:00:00,284.0,77.0,111.0,2299.0,107.0,14.9,994.9,-1.3,222.0
2013-03-07 18:00:00,322.0,84.0,160.0,2799.0,107.0,12.2,995.3,-0.4,243.0
2013-03-07 19:00:00,364.0,91.0,213.0,3799.0,16.0,10.8,995.7,-0.4,272.0
2013-03-07 20:00:00,411.0,96.0,211.0,5700.0,107.0,10.1,995.7,-0.1,299.0
2013-03-07 21:00:00,427.0,87.0,211.0,5200.0,107.0,8.6,995.9,-0.5,318.0
2013-03-07 22:00:00,373.0,77.0,208.0,4900.0,107.0,7.6,996.1,-0.6,302.0
2013-03-07 23:00:00,350.0,79.0,187.0,5299.0,107.0,9.7,996.4,-2.3,278.0
2013-03-08 00:00:00,324.0,69.0,167.0,4400.0,107.0,6.9,996.2,-1.8,264.0
2013-03-08 01:00:00,279.0,71.0,189.0,4500.0,107.0,5.7,996.6,-1.9,248.0
2013-03-08 02:00:00,303.0,68.0,177.0,4200.0,107.0,5.1,996.3,-1.8,254.0
2013-03-08 03:00:00,299.0,64.0,168.0,3899.0,107.0,5.1,996.0,-1.8,251.0
2013-03-08 04:00:00,282.0,68.0,175.0,4700.0,107.0,4.8,996.6,-1.9,247.0
2013-03-08 05:00:00,295.0,59.0,155.0,4200.0,107.0,4.2,997.3,-1.8,247.0
2013-03-08 06:00:00,274.0,65.0,166.0,4299.0,107.0,3.8,997.8,-1.6,240.0
2013-03-08 07:00:00,293.0,59.0,170.0,4900.0,107.0,6.8,998.4,-1.1,250.0
2013-03-08 08:00:00,294.0,73.0,176.0,5900.0,107.0,12.5,998.8,-1.5,258.0
2013-03-08 09:00:00,317.0,83.0,175.0,5000.0,107.0,16.7,999.1,-1.4,260.0
2013-03-08 10:00:00,329.0,83.1096,179.2269,3850.0,107.0,19.2,998.8,-3.1,266.0
2013-03-08 11:00:00,262.0,77.0,145.0,2700.0,107.0,20.4,998.4,-1.4,233.0
2013-03-08 12:00:00,386.0,85.0,239.0,3500.0,107.0,21.2,997.2,-4.1,273.0
2013-03-08 13:00:00,268.0,50.0,122.0,2000.0,107.0,22.4,996.2,-3.1,222.0
2013-03-08 14:00:00,232.0,48.0,64.0,1300.0,107.0,18.1,996.0,1.1,152.0
2013-03-08 15:00:00,400.0,70.0,90.0,2200.0,107.0,14.9,997.2,0.7,179.0
2013-03-08 16:00:00,542.0,87.0,158.0,3000.0,106.0,12.7,997.7,0.1,245.0
2013-03-08 17:00:00,298.0,59.0,115.0,1899.0,106.0,10.3,998.0,-1.1,169.0
2013-03-08 18:00:00,200.0,43.0,103.0,1300.0,106.0,9.0,998.6,-2.0,124.0
2013-03-08 19:00:00,113.0,34.0,85.0,1000.0,106.0,8.1,998.6,-1.7,95.0
2013-03-08 20:00:00,102.0,35.0,77.0,1000.0,106.0,7.6,998.3,-1.4,85.0
2013-03-08 21:00:00,129.0,36.0,97.0,1100.0,106.0,6.8,997.9,-2.4,95.0
2013-03-08 22:00:00,88.0,32.0,79.0,1100.0,106.0,6.5,997.1,-1.9,84.0
2013-03-08 23:00:00,107.0,35.0,117.0,1300.0,106.0,5.9,995.7,-2.7,95.0
2013-03-09 00:00:00,90.0,41.0,103.0,1700.0,106.0,4.7,994.3,-3.6,86.0
2013-03-09 01:00:00,72.0,48.0,72.0,1800.0,106.0,4.3,993.1,-3.5,54.0
2013-03-09 02:00:00,101.0,48.0,84.0,1600.0,106.0,4.3,992.1,-3.7,92.0
2013-03-09 03:00:00,97.0,48.0,93.0,1450.0,106.0,3.5,990.9,-3.8,91.0
2013-03-09 04:00:00,102.0,42.0,95.0,1300.0,106.0,2.8,989.9,-3.6,94.0
2013-03-09 05:00:00,101.0,47.0,97.0,2200.0,106.0,2.5,990.0,-3.4,98.0
2013-03-09 06:00:00,118.0,40.0,100.0,2200.0,106.0,2.8,990.3,-2.9,96.0
2013-03-09 07:00:00,123.0,43.0,91.0,2200.0,106.0,4.4,990.8,-2.3,101.0
2013-03-09 08:00:00,124.0,46.0,92.0,2000.0,106.0,10.0,991.7,-2.0,106.0
2013-03-09 09:00:00,236.0,57.0,96.0,2000.0,106.0,17.9,994.1,-1.4,110.0
2013-03-09 10:00:00,947.0,19.0,15.0,400.0,106.0,15.4,996.3,-5.7,86.0
2013-03-09 11:00:00,983.0,3.0,9.0,300.0,106.0,14.2,998.8,-9.8,57.0
2013-03-09 12:00:00,974.3333333333334,3.0,8.0,300.0,106.0,12.0,1002.4,-14.7,87.0
2013-03-09 13:00:00,965.6666666666666,3.0,8.0,300.0,106.0,10.4,1004.5,-16.9,69.0
2013-03-09 14:00:00,957.0,3.0,6.0,300.0,103.0,10.8,1005.9,-18.6,51.0
2013-03-09 15:00:00,438.0,3.0,7.0,300.0,96.0,10.4,1007.0,-17.9,34.0
2013-03-09 16:00:00,238.0,3.0,8.0,400.0,96.0,10.8,1008.7,-18.6,20.0
2013-03-09 17:00:00,154.0,3.0,8.0,400.0,96.0,9.5,1010.7,-18.6,12.0
2013-03-09 18:00:00,111.0,3.0,12.0,400.0,96.0,7.7,1013.8,-19.1,12.0
2013-03-09 19:00:00,113.0,3.0,17.0,400.0,96.0,6.6,1015.9,-19.1,18.0
2013-03-09 20:00:00,83.0,3.0,15.0,400.0,96.0,5.7,1017.5,-19.0,15.0
2013-03-09 21:00:00,76.0,3.0,9.0,400.0,96.0,4.9,1018.5,-18.9,15.0
2013-03-09 22:00:00,47.0,3.0,7.0,400.0,96.0,4.9,1019.0,-19.6,11.0
2013-03-09 23:00:00,24.0,3.0,7.0,400.0,96.0,2.5,1019.4,-18.3,9.0
2013-03-10 00:00:00,8.0,3.0,7.0,400.0,96.0,3.4,1018.9,-18.1,3.0
2013-03-10 01:00:00,9.0,3.0,6.0,400.0,96.0,5.4,1019.3,-20.0,8.0
2013-03-10 02:00:00,7.0,3.0,12.0,400.0,96.0,4.0,1019.1,-17.6,3.0
2013-03-10 03:00:00,47.0,6.0,65.0,900.0,96.0,3.7,1019.4,-18.5,16.0
2013-03-10 04:00:00,58.0,9.0,85.0,1000.0,96.0,0.9,1020.1,-16.5,31.0
2013-03-10 05:00:00,56.0,14.0,71.0,900.0,96.0,0.3,1020.4,-15.7,37.0
2013-03-10 06:00:00,64.0,26.0,81.0,1000.0,96.0,-0.9,1020.7,-13.8,29.0
2013-03-10 07:00:00,42.0,28.0,60.0,800.0,96.0,3.8,1021.6,-15.5,24.0
2013-03-10 08:00:00,64.0,24.0,64.0,900.0,96.0,6.1,1021.7,-16.5,26.0
2013-03-10 09:00:00,41.0,16.0,39.0,600.0,96.0,7.1,1021.2,-17.1,22.0
2013-03-10 10:00:00,55.0,13.0,25.0,700.0,96.0,8.8,1020.3,-15.7,21.0
2013-03-10 11:00:00,64.0,20.0,25.0,900.0,96.0,9.9,1019.8,-16.4,29.0
2013-03-10 12:00:00,62.0,20.0,24.0,700.0,96.0,11.0,1018.9,-15.5,35.0
2013-03-10 13:00:00,57.0,17.0,22.0,600.0,96.0,11.7,1017.8,-14.1,29.0
2013-03-10 14:00:00,59.0,12.0,20.0,600.0,96.0,11.5,1017.0,-13.5,35.0
2013-03-10 15:00:00,70.0,11.0,20.0,600.0,103.0,10.8,1016.6,-14.1,42.0
2013-03-10 16:00:00,82.0,11.0,22.0,600.0,103.0,10.4,1016.2,-14.4,45.0
2013-03-10 17:00:00,81.0,12.0,23.0,600.0,103.0,9.3,1016.1,-13.2,42.0
2013-03-10 18:00:00,109.0,16.0,35.0,700.0,103.0,8.3,1016.4,-12.2,54.0
2013-03-10 19:00:00,132.0,24.0,52.0,900.0,103.0,7.6,1016.8,-11.7,68.0
2013-03-10 20:00:00,141.0,36.0,65.0,1000.0,103.0,6.1,1017.1,-11.1,85.0
2013-03-10 21:00:00,164.0,52.0,105.0,1300.0,103.0,5.4,1017.2,-10.8,98.0
2013-03-10 22:00:00,172.0,54.0,107.0,1300.0,103.0,5.1,1016.6,-10.3,106.0
2013-03-10 23:00:00,169.0,51.0,90.0,1399.0,103.0,4.5,1016.8,-10.4,110.0
2013-03-11 00:00:00,184.0,51.0,79.0,1300.0,103.0,2.7,1016.7,-9.0,125.0
2013-03-11 01:00:00,203.0,45.0,90.0,1500.0,103.0,1.5,1016.1,-8.9,127.0
2013-03-11 02:00:00,213.0,43.0,98.0,1700.0,103.0,0.0,1015.3,-7.7,128.0
2013-03-11 03:00:00,160.0,38.0,93.0,1700.0,103.0,-0.7,1015.2,-8.2,114.0
2013-03-11 04:00:00,115.0,32.0,88.0,1899.0,103.0,-1.1,1015.1,-7.9,80.0
2013-03-11 05:00:00,160.0,34.0,90.0,1899.0,103.0,-1.4,1014.9,-8.4,100.0
2013-03-11 06:00:00,121.0,33.0,86.0,2500.0,103.0,-1.3,1015.1,-7.4,82.0
2013-03-11 07:00:00,145.0,35.0,89.0,2299.0,103.0,0.7,1015.3,-7.8,98.0
2013-03-11 08:00:00,161.0,40.0,94.0,2799.0,103.0,3.2,1015.3,-8.8,100.0
2013-03-11 09:00:00,188.0,56.0,106.0,3000.0,103.0,5.0,1014.8,-9.2,122.0
2013-03-11 10:00:00,178.0,62.0,111.0,2399.0,103.0,6.4,1013.8,-9.1,123.0
2013-03-11 11:00:00,170.0,68.0,116.0,2299.0,103.0,8.0,1012.8,-9.0,123.0
2013-03-11 12:00:00,182.0,75.0,127.0,2299.0,103.0,9.5,1011.4,-8.6,134.0
2013-03-11 13:00:00,165.0,84.0,118.0,2000.0,103.0,10.4,1010.2,-7.8,136.0
2013-03-11 14:00:00,159.0,98.0,74.0,1300.0,103.0,10.8,1009.0,-7.0,124.0
2013-03-11 15:00:00,166.0,124.0,76.0,1700.0,103.0,10.7,1008.2,-7.1,124.0
2013-03-11 16:00:00,184.0,137.0,92.0,1800.0,103.0,10.3,1007.4,-6.5,141.0
2013-03-11 17:00:00,208.0,163.0,103.0,2100.0,96.0,9.6,1007.6,-6.3,148.0
2013-03-11 18:00:00,245.0,192.0,118.0,2600.0,80.0,9.7,1007.8,-6.2,170.0
2013-03-11 19:00:00,271.0,192.0,135.0,2799.0,58.0,9.6,1008.0,-5.9,192.0
2013-03-11 20:00:00,277.0,188.0,140.0,2700.0,53.0,9.5,1008.2,-5.6,197.0
2013-03-11 21:00:00,276.0,184.0,144.0,2799.0,53.0,9.1,1007.8,-4.5,201.0
2013-03-11 22:00:00,293.0,179.0,144.0,2799.0,53.0,8.7,1007.4,-3.5,204.0
2013-03-11 23:00:00,307.0,151.0,137.0,2700.0,53.0,7.9,1006.1,-3.6,219.0
2013-03-12 00:00:00,243.0,64.0,113.0,2000.0,53.0,6.5,1005.4,-4.3,167.0
2013-03-12 01:00:00,179.0,38.0,102.0,1399.0,53.0,5.9,1005.0,-3.5,112.0
2013-03-12 02:00:00,160.0,43.0,102.0,1500.0,53.0,6.7,1004.0,-4.4,113.0
2013-03-12 03:00:00,169.0,61.0,104.0,1700.0,53.0,6.1,1004.1,-1.8,118.0
