date,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,PM2.5
2013-03-02 13:00:00,33.0,20.0,57.0,700.0,39.0,3.3,1025.7,-16.4,25
2013-03-02 14:00:00,35.0,22.0,54.0,700.0,43.0,3.8,1024.8,-16.0,26
2013-03-02 15:00:00,40.0,24.0,55.0,700.0,44.0,3.9,1024.1,-16.5,37
2013-03-02 16:00:00,46.0,29.0,63.0,1000.0,38.0,3.5,1023.6,-15.2,37
2013-03-02 17:00:00,58.0,45.0,77.0,1200.0,30.0,2.2,1023.4,-13.6,44
2013-03-02 18:00:00,79.0,50.0,80.0,1100.0,24.0,1.2,1023.2,-12.3,54
2013-03-02 19:00:00,86.0,50.0,97.0,1300.0,10.0,1.5,1022.9,-13.8,61
2013-03-02 20:00:00,96.0,54.0,108.0,1399.0,2.0,1.2,1022.9,-14.1,67
2013-03-02 21:00:00,103.0,72.0,107.0,1399.0,2.0,0.6,1022.6,-14.2,74
2013-03-02 22:00:00,113.0,84.0,110.0,1500.0,3.0,-0.6,1022.3,-13.9,81
2013-03-02 23:00:00,120.0,87.0,107.0,1700.0,2.0,-0.8,1021.1,-13.4,93
2013-03-03 00:00:00,130.0,73.0,100.0,1899.0,2.0,-1.4,1020.4,-13.0,112
2013-03-03 01:00:00,132.0,80.0,101.0,2200.0,2.0,-2.0,1019.4,-13.2,109
2013-03-03 02:00:00,132.0,98.0,99.0,2399.0,2.0,-2.8,1018.3,-12.3,110
2013-03-03 03:00:00,129.0,88.0,100.0,2500.0,2.0,-2.6,1017.2,-13.2,105
2013-03-03 04:00:00,136.0,79.0,92.0,2799.0,2.0,-4.3,1016.9,-11.8,106
2013-03-03 05:00:00,135.0,64.0,87.0,2399.0,2.0,-5.6,1016.3,-10.9,101
2013-03-03 06:00:00,142.0,67.0,87.0,2100.0,2.0,-5.8,1016.2,-11.0,91
2013-03-03 07:00:00,116.0,83.0,91.0,2000.0,2.0,-3.1,1016.5,-11.1,79
2013-03-03 08:00:00,110.0,123.0,90.0,2299.0,2.0,0.7,1016.2,-13.0,77
2013-03-03 09:00:00,119.0,135.0,90.0,2600.0,3.0,3.5,1015.8,-13.8,83
2013-03-03 10:00:00,122.0,116.0,90.0,1800.0,9.0,6.5,1014.9,-13.2,94
2013-03-03 11:00:00,117.0,89.0,93.0,1600.0,14.0,11.4,1013.8,-10.8,96
2013-03-03 12:00:00,108.0,77.0,99.0,1600.0,14.0,13.8,1012.5,-13.3,91
2013-03-03 13:00:00,134.0,50.0,81.0,1200.0,33.0,16.0,1011.5,-13.5,98
2013-03-03 14:00:00,106.0,31.0,57.0,900.0,51.0,16.7,1010.8,-14.0,72
2013-03-03 15:00:00,114.0,14.0,17.0,500.0,77.0,16.9,1010.5,-12.7,48
2013-03-03 16:00:00,100.0,12.0,17.0,400.0,77.0,16.4,1010.6,-15.4,28
2013-03-03 17:00:00,103.0,9.0,19.0,400.0,73.0,13.1,1011.1,-10.1,26
2013-03-03 18:00:00,82.0,8.0,27.0,500.0,66.0,8.7,1012.3,-11.3,24
2013-03-03 19:00:00,71.0,26.0,98.0,1300.0,11.0,12.2,1013.4,-13.7,19
2013-03-03 20:00:00,175.0,64.0,135.0,2000.0,4.0,11.7,1013.5,-12.6,60
2013-03-03 21:00:00,181.0,28.0,100.0,1100.0,5.0,5.3,1013.6,-10.9,117
2013-03-03 22:00:00,105.0,28.0,90.0,1200.0,2.0,3.1,1014.1,-10.2,54
2013-03-03 23:00:00,94.0,29.0,84.0,1200.0,2.0,5.2,1014.8,-10.6,46
2013-03-04 00:00:00,83.0,51.0,86.0,1300.0,4.0,7.7,1015.7,-11.1,42
2013-03-04 01:00:00,80.0,39.0,64.0,1000.0,25.0,8.2,1016.7,-11.7,49
2013-03-04 02:00:00,62.0,22.5,14.0,300.0,68.0,8.1,1016.7,-11.8,34
2013-03-04 03:00:00,34.0,6.0,12.0,350.0,77.0,7.2,1016.9,-11.6,12
2013-03-04 04:00:00,18.0,14.0,28.5,400.0,42.0,6.0,1018.0,-11.6,7
2013-03-04 05:00:00,24.0,18.0,45.0,400.0,40.0,2.7,1018.6,-10.9,10
2013-03-04 06:00:00,32.0,24.0,65.0,500.0,22.0,3.8,1018.9,-11.4,13
2013-03-04 07:00:00,36.0,30.0,70.0,600.0,17.0,6.5,1019.7,-10.7,14
2013-03-04 08:00:00,35.0,38.0,70.0,700.0,21.0,9.0,1020.7,-12.2,13
2013-03-04 09:00:00,32.0,26.0,36.0,500.0,52.0,10.6,1020.8,-12.1,15
2013-03-04 10:00:00,24.0,22.0,36.0,600.0,57.0,11.9,1020.4,-12.4,16
2013-03-04 11:00:00,33.0,18.0,27.0,400.0,68.0,13.1,1020.0,-13.0,18
2013-03-04 12:00:00,28.0,12.0,14.0,400.0,77.0,14.2,1018.9,-13.9,13
2013-03-04 13:00:00,12.0,7.0,12.0,300.0,82.0,15.3,1017.8,-13.0,3
2013-03-04 14:00:00,10.0,8.0,13.0,400.0,84.0,15.2,1017.0,-13.1,3
2013-03-04 15:00:00,13.0,9.0,15.0,400.0,84.0,15.3,1016.3,-13.0,10
2013-03-04 16:00:00,20.0,10.0,34.0,500.0,70.0,14.5,1015.7,-13.7,14
2013-03-04 17:00:00,33.0,14.0,40.0,500.0,78.0,12.7,1015.9,-11.8,20
2013-03-04 18:00:00,44.0,13.0,43.0,600.0,75.0,11.6,1016.5,-11.3,25
2013-03-04 19:00:00,63.0,17.0,61.0,700.0,53.0,10.9,1016.6,-10.6,31
2013-03-04 20:00:00,84.0,18.0,76.0,800.0,40.0,9.9,1016.9,-10.3,34
2013-03-04 21:00:00,85.0,40.0,76.0,800.0,39.0,8.4,1016.9,-10.0,40
2013-03-04 22:00:00,91.0,46.0,85.0,1000.0,31.0,8.6,1016.3,-9.9,51
2013-03-04 23:00:00,94.0,46.0,86.0,1100.0,84.0,7.7,1015.7,-9.3,58
2013-03-05 00:00:00,108.0,66.0,78.0,1100.0,84.0,4.7,1015.2,-9.1,71
2013-03-05 01:00:00,127.0,75.0,75.0,1200.0,84.0,1.1,1014.7,-7.9,91
2013-03-05 02:00:00,129.0,58.0,79.0,1200.0,84.0,-0.6,1014.4,-8.1,100
2013-03-05 03:00:00,130.0,66.0,83.0,1399.0,84.0,0.2,1014.0,-8.8,103
2013-03-05 04:00:00,151.0,76.0,92.0,2299.0,84.0,1.8,1013.7,-9.5,115
2013-03-05 05:00:00,153.0,91.0,91.0,2399.0,84.0,0.6,1013.9,-9.4,117
2013-03-05 06:00:00,145.0,94.0,89.0,2200.0,84.0,-0.2,1013.4,-8.6,104
2013-03-05 07:00:00,146.0,82.0,87.0,2299.0,84.0,2.9,1013.4,-9.1,106
2013-03-05 08:00:00,147.0,101.0,87.0,2399.0,84.0,5.1,1013.4,-9.1,111
2013-03-05 09:00:00,159.0,114.0,92.0,2899.0,84.0,7.7,1012.8,-8.4,114
2013-03-05 10:00:00,177.0,107.0,104.0,2700.0,84.0,9.4,1012.0,-8.2,131
2013-03-05 11:00:00,184.0,109.0,115.0,2299.0,84.0,10.6,1011.1,-8.1,138
2013-03-05 12:00:00,184.0,104.0,136.0,2299.0,15.0,11.9,1009.7,-7.5,142
2013-03-05 13:00:00,193.0,94.0,147.0,2200.0,84.0,12.6,1008.5,-8.0,163
2013-03-05 14:00:00,182.0,85.0,158.0,2100.0,84.0,13.5,1007.7,-7.8,168
2013-03-05 15:00:00,171.0,85.0,172.0,2200.0,78.0,13.8,1007.2,-7.6,165
2013-03-05 16:00:00,186.0,97.0,194.0,2700.0,78.0,13.2,1007.1,-7.0,166
2013-03-05 17:00:00,218.0,101.0,204.0,2799.0,75.0,12.1,1007.7,-6.4,190
2013-03-05 18:00:00,248.0,107.0,197.0,2500.0,53.0,9.0,1008.2,-5.7,203
2013-03-05 19:00:00,255.0,103.0,188.0,2200.0,40.0,5.3,1008.5,-4.8,210
2013-03-05 20:00:00,244.0,106.0,189.0,2500.0,39.0,3.3,1008.7,-4.7,205
2013-03-05 21:00:00,252.0,93.0,178.0,3100.0,31.0,2.9,1009.0,-4.6,215
2013-03-05 22:00:00,253.0,92.0,169.0,3200.0,29.0,5.2,1008.9,-6.1,219
2013-03-05 23:00:00,269.0,147.0,184.0,4400.0,29.0,4.9,1008.4,-6.1,226
2013-03-06 00:00:00,315.0,133.0,174.0,4000.0,28.0,4.9,1008.5,-6.4,284
2013-03-06 01:00:00,300.0,131.0,166.0,4000.0,22.0,4.8,1008.3,-5.9,272
2013-03-06 02:00:00,265.0,109.0,146.0,3200.0,22.0,4.1,1007.8,-5.9,242
2013-03-06 03:00:00,229.0,90.0,141.0,2600.0,22.0,4.0,1007.6,-6.3,212
2013-03-06 04:00:00,203.0,83.6808,140.4252,2550.0,22.0,3.9,1007.3,-6.1,192
2013-03-06 05:00:00,194.0,92.0,143.0,2500.0,22.0,4.1,1007.8,-5.7,188
2013-03-06 06:00:00,194.0,94.0,131.0,2600.0,22.0,4.5,1008.4,-5.3,186
2013-03-06 07:00:00,196.0,92.0,129.0,2700.0,22.0,5.7,1009.3,-5.0,188
2013-03-06 08:00:00,205.0,102.0,113.0,2500.0,22.0,6.6,1009.3,-4.8,194
2013-03-06 09:00:00,198.0,98.0,102.0,2399.0,22.0,7.5,1009.1,-4.6,184
2013-03-06 10:00:00,198.0,107.0,103.0,2600.0,22.0,8.7,1008.6,-4.5,175
2013-03-06 11:00:00,212.0,119.0,105.0,2399.0,22.0,10.1,1007.7,-4.7,179
2013-03-06 12:00:00,219.0,124.0,113.0,2299.0,22.0,11.1,1006.9,-4.2,192
2013-03-06 13:00:00,233.0,126.0,136.0,2700.0,22.0,12.6,1005.8,-3.7,201
2013-03-06 14:00:00,265.0,130.0,146.0,2799.0,14.0,14.5,1005.5,-3.3,230
2013-03-06 15:00:00,277.0,140.0,157.0,2899.0,10.0,14.7,1005.5,-3.2,246
2013-03-06 16:00:00,285.0,154.0,146.0,2799.0,17.0,14.2,1005.5,-3.2,248
2013-03-06 17:00:00,276.0,145.0,171.0,3200.0,17.0,11.6,1005.9,-3.4,230
2013-03-06 18:00:00,291.0,142.0,177.0,3500.0,17.0,6.8,1006.8,-2.9,239
2013-03-06 19:00:00,338.0,124.0,164.0,3700.0,17.0,5.1,1007.6,-2.5,242
2013-03-06 20:00:00,396.0,107.0,154.0,4200.0,17.0,4.4,1008.2,-2.5,254
2013-03-06 21:00:00,380.0,117.0,159.0,3799.0,17.0,3.8,1007.7,-2.2,266
2013-03-06 22:00:00,335.0,111.0,148.0,4099.0,17.0,2.4,1007.3,-2.5,254
2013-03-06 23:00:00,360.0,119.0,145.0,4000.0,17.0,2.3,1007.2,-2.4,260
2013-03-07 00:00:00,319.0,102.0,139.0,4000.0,17.0,1.5,1007.1,-2.6,250
2013-03-07 01:00:00,297.0,91.0,127.0,4000.0,17.0,0.7,1007.1,-2.7,240
2013-03-07 02:00:00,294.0,83.0,133.0,4000.0,17.0,1.5,1006.9,-2.5,238
2013-03-07 03:00:00,293.0,86.0,121.0,4099.0,17.0,0.3,1006.5,-2.7,243
2013-03-07 04:00:00,304.0,57.0,113.0,5000.0,17.0,-0.9,1006.4,-3.3,246
2013-03-07 05:00:00,337.0,46.0,103.0,5599.0,17.0,1.6,1006.7,-1.5,275
2013-03-07 06:00:00,366.0,41.0,114.0,5700.0,17.0,0.3,1006.6,-2.7,306
2013-03-07 07:00:00,374.0,46.0,124.0,4599.0,17.0,2.4,1006.8,-1.4,320
2013-03-07 08:00:00,344.0,78.0,106.0,3700.0,17.0,8.3,1006.5,-1.0,292
2013-03-07 09:00:00,282.0,182.0,116.0,3299.0,17.0,10.1,1006.1,-0.7,251
2013-03-07 10:00:00,255.0,166.0,135.0,3200.0,17.0,12.7,1005.5,-1.6,228
2013-03-07 11:00:00,255.0,169.0,171.0,4000.0,17.0,16.5,1003.6,-1.6,217
2013-03-07 12:00:00,311.0,154.0,201.0,4000.0,17.0,17.1,1001.6,-3.1,255
2013-03-07 13:00:00,283.0,111.0,226.0,3700.0,17.0,17.7,1000.2,-3.2,258
2013-03-07 14:00:00,284.0,102.0,167.0,2899.0,39.0,18.3,998.6,-3.2,277
2013-03-07 15:00:00,326.0,79.0,130.0,2399.0,61.0,18.6,997.6,-1.8,282
2013-03-07 16:00:00,310.0,62.0,97.0,1899.0,80.0,17.9,997.2,-0.9,267
2013-03-07 17:00:00,257.0,64.0,86.0,1600.0,84.0,15.4,997.1,-1.7,216
2013-03-07 18:00:00,255.0,76.0,125.0,1899.0,84.0,14.4,997.4,-2.5,201
2013-03-07 19:00:00,287.0,79.0,173.0,2399.0,10.0,13.4,997.9,-2.6,211
2013-03-07 20:00:00,298.0,99.0,207.0,3399.0,84.0,11.8,997.7,-2.1,227
2013-03-07 21:00:00,377.0,114.0,213.0,4000.0,84.0,9.2,997.9,-1.3,282
2013-03-07 22:00:00,452.0,126.0,210.0,4000.0,84.0,7.5,998.3,-1.2,363
2013-03-07 23:00:00,426.0,128.0,209.0,3799.0,84.0,6.6,998.4,-0.9,376
2013-03-08 00:00:00,389.0,107.0,195.0,3799.0,84.0,4.1,998.2,-1.3,344
2013-03-08 01:00:00,370.0,90.0,177.0,4099.0,84.0,3.3,998.5,-1.7,339
2013-03-08 02:00:00,400.0,80.5,162.0,3899.0,84.0,2.5,998.2,-1.9,339
2013-03-08 03:00:00,373.0,71.0,154.0,3599.0,84.0,1.8,997.9,-1.8,324
2013-03-08 04:00:00,345.0,62.0,149.0,3299.0,84.0,1.3,998.5,-1.8,322
2013-03-08 05:00:00,346.0,47.0,144.0,3200.0,84.0,1.4,999.0,-1.5,315
2013-03-08 06:00:00,327.0,45.0,146.0,3299.0,84.0,1.1,999.7,-1.8,310
2013-03-08 07:00:00,318.0,44.0,145.0,4099.0,84.0,5.7,1000.4,0.5,309
2013-03-08 08:00:00,337.0,88.0,137.0,4900.0,84.0,10.9,1000.8,1.4,310
2013-03-08 09:00:00,371.0,144.0,149.0,5200.0,84.0,16.9,1001.1,-0.4,326
2013-03-08 10:00:00,844.0,125.9496,179.2269,4150.0,84.0,19.1,1000.9,-0.4,326
2013-03-08 11:00:00,362.0,83.0,160.0,3100.0,84.0,20.5,1000.5,-3.3,219
2013-03-08 12:00:00,194.0,37.0,101.0,1399.0,84.0,21.7,999.4,-2.3,104
2013-03-08 13:00:00,225.0,40.0,96.0,1300.0,84.0,22.5,998.2,-2.3,121
2013-03-08 14:00:00,348.0,49.0,104.0,1800.0,84.0,17.4,998.3,1.4,184
2013-03-08 15:00:00,508.0,102.0,139.0,3600.0,84.0,13.9,999.5,1.2,330
2013-03-08 16:00:00,284.0,84.0,84.0,1700.0,84.0,11.9,1000.2,0.0,172
2013-03-08 17:00:00,181.0,68.0,68.0,1100.0,68.0,10.3,999.9,-0.5,114
2013-03-08 18:00:00,128.0,55.0,63.0,900.0,68.0,9.3,1000.6,-0.9,82
2013-03-08 19:00:00,123.0,46.0,73.0,1100.0,68.0,8.0,1000.5,-0.3,84
2013-03-08 20:00:00,104.0,48.0,65.0,1000.0,68.0,7.9,1000.4,-1.6,91
2013-03-08 21:00:00,87.0,43.0,61.0,1100.0,68.0,7.2,1000.0,-1.5,81
2013-03-08 22:00:00,102.0,45.0,68.0,1399.0,68.0,6.3,999.0,-3.4,90
2013-03-08 23:00:00,85.0,53.0,63.0,1500.0,68.0,5.7,997.7,-3.4,79
2013-03-09 00:00:00,67.0,53.0,70.0,1600.0,68.0,3.6,996.1,-2.6,49
2013-03-09 01:00:00,91.0,54.0,84.0,1899.0,68.0,2.1,994.9,-2.6,89
2013-03-09 02:00:00,97.0,44.0,97.0,2299.0,68.0,1.4,994.1,-3.1,89
2013-03-09 03:00:00,125.0,42.0,94.0,2299.0,68.0,1.1,993.0,-3.2,98
2013-03-09 04:00:00,118.0,52.0,97.0,2399.0,68.0,1.8,992.0,-2.3,97
2013-03-09 05:00:00,123.0,52.0,93.0,2500.0,68.0,3.2,992.0,-2.8,102
2013-03-09 06:00:00,153.0,44.0,83.0,2600.0,68.0,2.8,992.2,-2.5,110
2013-03-09 07:00:00,143.0,51.0,85.0,2100.0,68.0,4.6,992.9,-2.1,108
2013-03-09 08:00:00,139.0,70.0,82.0,2100.0,68.0,8.4,994.1,-1.7,104
2013-03-09 09:00:00,166.0,108.0,86.0,1899.0,68.0,16.3,995.9,-0.4,113
2013-03-09 10:00:00,272.0,122.0,86.0,2200.0,68.0,16.7,998.3,-4.6,145
2013-03-09 11:00:00,587.0,50.0,21.0,400.0,68.0,14.3,1001.3,-9.1,69
2013-03-09 12:00:00,607.5,10.0,10.0,300.0,68.0,12.4,1004.3,-14.4,78
2013-03-09 13:00:00,628.0,4.0,7.0,300.0,76.0,10.3,1006.5,-17.0,49
2013-03-09 14:00:00,662.0,3.0,6.0,300.0,81.0,10.5,1008.1,-16.8,47
2013-03-09 15:00:00,443.0,3.0,8.0,300.0,81.0,10.2,1009.4,-17.1,28
2013-03-09 16:00:00,263.0,3.0,9.0,300.0,81.0,10.5,1010.8,-17.8,21
2013-03-09 17:00:00,251.0,4.0,9.0,300.0,81.0,8.6,1013.0,-18.3,14
2013-03-09 18:00:00,205.0,4.0,10.0,300.0,81.0,7.4,1015.9,-19.3,17
2013-03-09 19:00:00,107.0,5.0,10.0,400.0,81.0,6.4,1018.1,-18.4,15
2013-03-09 20:00:00,104.0,4.0,7.0,400.0,82.0,5.6,1019.7,-18.3,18
2013-03-09 21:00:00,58.0,4.0,8.0,400.0,82.0,4.8,1020.3,-17.6,12
2013-03-09 22:00:00,34.0,6.0,8.0,300.0,82.0,3.8,1021.2,-17.8,11
2013-03-09 23:00:00,19.0,8.0,10.0,400.0,82.0,0.8,1021.3,-14.1,6
2013-03-10 00:00:00,15.0,6.0,16.0,400.0,82.0,-0.5,1020.8,-13.4,11
2013-03-10 01:00:00,16.0,10.0,25.0,400.0,82.0,-0.2,1021.1,-11.6,11
2013-03-10 02:00:00,18.0,14.0,41.0,400.0,82.0,-2.1,1020.9,-11.7,6
2013-03-10 03:00:00,25.0,17.0,55.0,500.0,82.0,-2.0,1021.1,-11.8,10
2013-03-10 04:00:00,63.0,17.0,76.0,500.0,82.0,-1.3,1021.9,-14.8,18
2013-03-10 05:00:00,35.0,18.0,80.0,700.0,82.0,-1.8,1022.0,-10.9,21
2013-03-10 06:00:00,21.0,21.0,73.0,800.0,82.0,-2.0,1022.5,-11.8,18
2013-03-10 07:00:00,46.0,21.0,82.0,1500.0,82.0,3.5,1023.2,-14.7,24
2013-03-10 08:00:00,74.0,33.0,84.0,1300.0,82.0,5.3,1023.5,-15.9,31
2013-03-10 09:00:00,75.0,34.0,69.0,900.0,82.0,6.8,1023.1,-15.9,26
2013-03-10 10:00:00,63.0,28.0,55.0,700.0,82.0,8.3,1022.4,-14.7,27
2013-03-10 11:00:00,59.0,20.0,40.0,800.0,82.0,9.8,1021.9,-14.2,30
2013-03-10 12:00:00,56.0,21.0,34.0,700.0,82.0,10.4,1021.0,-14.4,28
2013-03-10 13:00:00,52.0,20.0,30.0,600.0,82.0,11.2,1020.0,-13.8,34
2013-03-10 14:00:00,54.0,17.0,28.0,500.0,82.0,11.4,1019.0,-13.6,28
2013-03-10 15:00:00,71.0,17.0,27.0,500.0,82.0,11.3,1018.7,-14.5,37
2013-03-10 16:00:00,94.0,18.0,26.0,500.0,84.0,10.4,1018.3,-13.7,36
2013-03-10 17:00:00,117.0,25.0,33.0,500.0,84.0,9.1,1018.2,-13.4,38
2013-03-10 18:00:00,106.0,27.0,34.0,600.0,84.0,8.2,1018.5,-12.3,44
2013-03-10 19:00:00,102.0,28.0,39.0,700.0,84.0,7.7,1018.8,-11.1,60
2013-03-10 20:00:00,115.0,33.0,61.0,800.0,84.0,7.4,1018.8,-10.9,70
2013-03-10 21:00:00,114.0,28.0,62.0,800.0,84.0,6.5,1018.9,-10.3,64
2013-03-10 22:00:00,123.0,31.0,60.0,900.0,84.0,5.9,1018.5,-10.0,70
2013-03-10 23:00:00,140.0,46.0,62.0,1000.0,84.0,3.0,1018.7,-9.0,81
2013-03-11 00:00:00,147.0,55.0,69.0,1100.0,84.0,0.3,1018.5,-8.7,90
2013-03-11 01:00:00,156.0,57.0,78.0,1100.0,84.0,-0.7,1018.0,-7.3,95
2013-03-11 02:00:00,140.0,53.0,76.0,1100.0,84.0,-1.7,1017.4,-7.0,95
2013-03-11 03:00:00,138.0,56.0,78.0,1100.0,84.0,-2.1,1017.2,-6.5,96
2013-03-11 04:00:00,140.0,55.0,80.0,1100.0,84.0,-1.6,1016.9,-7.9,97
2013-03-11 05:00:00,146.0,49.0,76.0,1200.0,84.0,-2.3,1016.9,-8.0,106
2013-03-11 06:00:00,147.0,40.0,76.0,1600.0,84.0,-2.1,1017.0,-8.0,114
2013-03-11 07:00:00,155.0,62.0,77.0,2100.0,84.0,1.3,1017.4,-8.3,112
2013-03-11 08:00:00,184.0,71.0,77.0,2600.0,84.0,3.1,1017.5,-8.6,113
2013-03-11 09:00:00,196.0,96.0,89.0,2500.0,84.0,4.6,1016.8,-8.2,120
2013-03-11 10:00:00,205.0,102.0,97.0,2500.0,84.0,6.7,1016.0,-8.1,141
2013-03-11 11:00:00,198.0,96.0,105.0,2299.0,84.0,7.6,1015.0,-8.1,140
2013-03-11 12:00:00,207.0,99.0,118.0,2200.0,84.0,9.7,1013.4,-7.5,149
2013-03-11 13:00:00,189.0,114.0,124.0,2100.0,84.0,11.3,1012.3,-7.1,150
2013-03-11 14:00:00,151.0,99.0,80.0,1100.0,84.0,11.4,1010.9,-7.5,114
2013-03-11 15:00:00,133.0,96.0,69.0,1000.0,84.0,10.7,1010.3,-6.2,106
2013-03-11 16:00:00,162.0,109.0,76.0,1100.0,76.0,10.4,1009.5,-6.5,113
2013-03-11 17:00:00,198.0,148.0,90.0,1700.0,76.0,9.7,1009.7,-5.8,132
2013-03-11 18:00:00,253.0,161.0,100.0,2100.0,71.0,9.7,1009.8,-5.1,149
2013-03-11 19:00:00,233.0,90.0,98.0,1500.0,51.0,9.6,1010.0,-4.4,144
2013-03-11 20:00:00,214.0,103.0,116.0,1899.0,47.0,9.8,1010.4,-2.8,156
2013-03-11 21:00:00,246.0,124.0,121.0,2200.0,47.0,9.6,1009.8,-2.7,174
2013-03-11 22:00:00,196.0,88.0,109.0,1600.0,47.0,9.3,1009.2,-4.0,152
2013-03-11 23:00:00,145.0,62.0,97.0,1300.0,47.0,8.6,1008.0,-4.6,113
2013-03-12 00:00:00,124.0,50.0,80.0,1100.0,47.0,6.3,1007.5,-2.8,89
2013-03-12 01:00:00,161.0,56.0,91.0,1600.0,47.0,4.8,1006.8,-2.8,106
2013-03-12 02:00:00,159.0,56.0,86.0,1899.0,47.0,5.3,1005.8,-1.0,125
2013-03-12 03:00:00,127.0,73.0,81.0,1649.0,47.0,6.4,1005.8,-1.0,117
2013-03-12 04:00:00,140.0,68.0,81.0,1399.0,47.0,4.3,1006.3,1.5,112
2013-03-12 05:00:00,237.0,34.0,74.0,2100.0,47.0,4.7,1006.1,1.5,140
2013-03-12 06:00:00,165.0,22.0,66.0,2100.0,47.0,4.1,1006.2,2.6,146
2013-03-12 07:00:00,121.0,21.0,77.0,2100.0,47.0,3.5,1006.9,2.2,115
2013-03-12 08:00:00,122.0,17.0,78.0,1600.0,47.0,3.1,1006.9,1.9,120
2013-03-12 09:00:00,90.0,16.0,76.0,1600.0,47.0,3.4,1006.6,2.2,116
2013-03-12 10:00:00,94.0,16.0,71.0,1700.0,47.0,3.7,1006.8,2.2,123
2013-03-12 11:00:00,104.0,16.0,69.0,1800.0,47.0,4.4,1006.5,2.6,130
2013-03-12 12:00:00,87.0,14.0,75.0,1600.0,47.0,4.8,1006.8,2.2,132
2013-03-12 13:00:00,84.0,15.0,68.0,1500.0,47.0,5.3,1006.6,2.8,129
2013-03-12 14:00:00,102.0,15.0,67.0,1600.0,47.0,5.6,1007.1,2.9,139
2013-03-12 15:00:00,93.0,15.0,63.0,1600.0,39.0,6.4,1007.6,3.2,135
