date,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,PM2.5
2013-03-02 20:00:00,82.0,54.0,98.0,1399.0,13.0,0.7,1025.0,-15.3,65
2013-03-02 21:00:00,90.0,68.0,116.0,2200.0,6.0,0.5,1024.8,-15.1,69
2013-03-02 22:00:00,109.0,73.0,118.0,2200.0,6.0,-1.0,1024.2,-14.6,83
2013-03-02 23:00:00,114.0,78.0,108.0,2899.0,7.0,-1.3,1023.2,-14.5,92
2013-03-03 00:00:00,142.0,86.0,106.0,3100.0,8.0,-2.2,1022.3,-12.8,122
2013-03-03 01:00:00,152.0,72.0,108.0,3299.0,7.0,-1.8,1021.4,-13.3,134
2013-03-03 02:00:00,162.0,76.0,109.0,2899.0,7.0,-2.4,1020.4,-13.3,145
2013-03-03 03:00:00,145.0,88.0,111.0,2200.0,5.0,-3.3,1019.4,-12.5,139
2013-03-03 04:00:00,111.0,84.0,107.0,2500.0,5.0,-4.2,1019.0,-12.6,87
2013-03-03 05:00:00,109.0,77.0,102.0,3100.0,5.0,-5.2,1018.5,-11.6,90
2013-03-03 06:00:00,122.0,83.0,106.0,3399.0,6.0,-5.4,1018.3,-11.3,118
2013-03-03 07:00:00,122.0,74.0,103.0,3200.0,6.0,-3.3,1018.6,-9.8,118
2013-03-03 08:00:00,137.0,88.0,105.0,3200.0,5.0,1.2,1018.1,-13.7,122
2013-03-03 09:00:00,137.0,91.0,102.0,2600.0,6.0,4.0,1017.6,-13.4,118
2013-03-03 10:00:00,118.0,102.0,105.0,2299.0,10.0,6.8,1016.7,-13.5,108
2013-03-03 11:00:00,119.0,95.0,111.0,2200.0,14.0,9.5,1015.6,-13.7,104
2013-03-03 12:00:00,126.0,91.0,132.0,2600.0,14.0,13.4,1014.4,-13.6,106
2013-03-03 13:00:00,142.0,68.0,130.0,2399.0,19.0,15.5,1013.0,-13.8,115
2013-03-03 14:00:00,128.0,28.0,66.0,1200.0,50.0,16.4,1012.4,-15.4,102
2013-03-03 15:00:00,77.0,9.0,24.0,500.0,80.0,16.6,1012.0,-15.2,56
2013-03-03 16:00:00,70.0,8.0,28.0,500.0,78.0,15.8,1012.2,-14.7,30
2013-03-03 17:00:00,89.0,23.0,74.0,1000.0,56.0,12.6,1013.0,-13.4,27
2013-03-03 18:00:00,126.0,37.0,106.0,1300.0,35.0,9.9,1014.1,-10.3,63
2013-03-03 19:00:00,168.0,60.0,147.0,1899.0,10.0,6.8,1014.9,-9.6,94
2013-03-03 20:00:00,215.0,58.0,151.0,2200.0,5.0,5.2,1015.2,-8.3,130
2013-03-03 21:00:00,227.0,53.0,143.0,2399.0,5.0,4.0,1015.4,-9.1,149
2013-03-03 22:00:00,170.0,42.0,132.0,2600.0,5.0,2.7,1015.8,-8.4,134
2013-03-03 23:00:00,138.0,36.0,128.0,2799.0,5.0,7.1,1016.7,-12.2,103
2013-03-04 00:00:00,119.0,38.0,119.0,2899.0,6.0,9.9,1017.5,-14.1,88
2013-03-04 01:00:00,94.0,21.0,58.0,800.0,29.0,9.3,1018.4,-13.9,76
2013-03-04 02:00:00,42.0,7.0,17.0,400.0,74.0,8.4,1018.7,-13.9,26
2013-03-04 03:00:00,27.0,5.0,14.0,300.0,80.0,7.4,1018.6,-14.2,11
2013-03-04 04:00:00,12.0,8.0,18.0,300.0,74.0,6.2,1019.6,-15.2,7
2013-03-04 05:00:00,6.0,10.0,22.0,300.0,74.0,6.0,1020.1,-14.2,3
2013-03-04 06:00:00,6.0,14.0,39.0,400.0,53.0,4.2,1020.8,-12.7,3
2013-03-04 07:00:00,20.0,20.0,72.0,600.0,20.0,7.2,1021.5,-12.6,12
2013-03-04 08:00:00,24.0,26.0,75.0,700.0,19.0,8.6,1022.3,-14.4,10
2013-03-04 09:00:00,27.0,23.0,51.0,600.0,44.0,9.9,1022.6,-14.8,13
2013-03-04 10:00:00,20.0,16.0,32.0,500.0,68.0,11.5,1022.3,-14.3,13
2013-03-04 11:00:00,18.0,8.0,22.0,400.0,80.0,12.3,1022.0,-15.4,14
2013-03-04 12:00:00,17.0,11.0,25.0,500.0,81.0,13.9,1020.6,-16.2,12
2013-03-04 13:00:00,13.0,4.0,19.0,400.0,88.0,14.8,1019.5,-15.5,3
2013-03-04 14:00:00,6.0,4.0,21.0,400.0,89.0,15.3,1018.6,-15.1,3
2013-03-04 15:00:00,11.0,4.0,22.0,400.0,92.0,15.6,1018.1,-14.8,10
2013-03-04 16:00:00,13.0,7.0,43.0,600.0,77.0,14.7,1017.5,-15.5,5
2013-03-04 17:00:00,24.0,8.0,44.0,600.0,86.0,13.2,1017.8,-15.7,19
2013-03-04 18:00:00,29.0,6.0,54.0,600.0,82.0,12.6,1018.3,-13.4,21
2013-03-04 19:00:00,38.0,11.0,71.0,700.0,59.0,12.0,1018.5,-13.1,24
2013-03-04 20:00:00,61.0,14.0,84.0,900.0,43.0,10.9,1018.8,-11.9,32
2013-03-04 21:00:00,66.0,19.0,85.0,900.0,44.0,10.2,1018.8,-11.8,40
2013-03-04 22:00:00,73.0,23.0,84.0,900.0,45.0,10.0,1018.5,-12.0,50
2013-03-04 23:00:00,76.0,45.0,98.0,1100.0,92.0,9.4,1017.5,-11.3,54
2013-03-05 00:00:00,87.0,54.0,66.0,1100.0,92.0,8.8,1017.0,-10.7,69
2013-03-05 01:00:00,94.0,75.0,61.0,1100.0,92.0,7.8,1016.5,-10.6,74
2013-03-05 02:00:00,112.0,74.0,63.0,1100.0,92.0,4.7,1016.1,-10.6,87
2013-03-05 03:00:00,106.0,80.0,71.0,1300.0,92.0,4.5,1015.7,-9.3,93
2013-03-05 04:00:00,110.0,88.0,82.0,1500.0,92.0,1.3,1015.7,-8.8,99
2013-03-05 05:00:00,127.0,83.0,85.0,1700.0,92.0,0.4,1015.7,-9.6,116
2013-03-05 06:00:00,128.0,67.0,103.0,2500.0,92.0,-0.2,1015.5,-8.4,121
2013-03-05 07:00:00,131.0,61.0,103.0,3500.0,92.0,2.1,1015.4,-8.6,116
2013-03-05 08:00:00,146.0,69.0,103.0,3799.0,92.0,5.0,1015.1,-8.9,125
2013-03-05 09:00:00,167.0,86.0,118.0,4299.0,92.0,6.7,1014.5,-8.9,140
2013-03-05 10:00:00,194.0,103.0,140.0,3799.0,92.0,9.1,1013.8,-8.5,152
2013-03-05 11:00:00,197.0,105.0,152.0,3700.0,92.0,10.9,1012.8,-8.4,128
2013-03-05 12:00:00,215.0,98.0,155.0,2799.0,21.0,12.3,1011.4,-8.8,3
2013-03-05 13:00:00,192.0,86.0,162.0,2600.0,92.0,13.0,1010.1,-8.3,3
2013-03-05 14:00:00,175.0,86.0,196.0,3000.0,92.0,13.3,1009.5,-8.0,3
2013-03-05 15:00:00,192.0,85.0,211.0,3000.0,86.0,13.8,1009.1,-7.6,163
2013-03-05 16:00:00,206.0,95.0,195.0,2700.0,86.0,13.2,1009.0,-7.5,192
2013-03-05 17:00:00,230.0,93.0,163.0,2100.0,82.0,11.6,1009.4,-7.3,203
2013-03-05 18:00:00,216.0,92.0,156.0,2000.0,59.0,9.4,1009.8,-5.7,195
2013-03-05 19:00:00,204.0,97.0,175.0,2200.0,48.0,6.7,1010.4,-5.0,185
2013-03-05 20:00:00,218.0,102.0,184.0,2700.0,48.0,5.2,1010.7,-4.7,203
2013-03-05 21:00:00,226.0,117.0,183.0,2799.0,48.0,4.3,1010.5,-2.6,217
2013-03-05 22:00:00,238.0,123.0,185.0,3299.0,48.0,4.3,1010.7,-4.2,235
2013-03-05 23:00:00,243.0,122.0,181.0,3299.0,48.0,4.9,1010.5,-5.8,242
2013-03-06 00:00:00,232.0,124.0,182.0,3299.0,48.0,5.6,1010.4,-7.0,229
2013-03-06 01:00:00,236.0,117.0,169.0,2899.0,44.0,3.5,1010.2,-6.0,202
2013-03-06 02:00:00,214.0,112.0,158.0,2399.0,35.0,6.3,1009.9,-7.0,184
2013-03-06 03:00:00,190.0,107.0,155.0,2149.0,35.0,6.3,1009.6,-7.0,169
2013-03-06 04:00:00,175.0,87.0,147.0,1899.0,35.0,5.1,1009.5,-6.5,153
2013-03-06 05:00:00,160.0,93.0,139.0,2200.0,35.0,4.6,1009.8,-6.3,145
2013-03-06 06:00:00,162.0,97.0,138.0,2500.0,35.0,4.1,1010.3,-6.2,148
2013-03-06 07:00:00,178.0,108.0,131.0,2399.0,35.0,5.3,1011.0,-6.0,156
2013-03-06 08:00:00,179.0,88.0,119.0,2399.0,35.0,6.9,1010.8,-6.5,152
2013-03-06 09:00:00,177.0,88.0,116.0,2500.0,35.0,8.4,1010.8,-6.6,176
2013-03-06 10:00:00,170.0,96.0,114.0,2200.0,35.0,8.8,1010.4,-6.2,138
2013-03-06 11:00:00,171.0,97.0,112.0,2100.0,35.0,9.5,1009.5,-6.0,167
2013-03-06 12:00:00,176.0,109.0,122.0,2299.0,35.0,10.4,1008.5,-5.6,172
2013-03-06 13:00:00,201.0,116.0,131.0,2500.0,35.0,11.5,1007.6,-5.1,189
2013-03-06 14:00:00,223.0,118.0,138.0,2700.0,35.0,13.2,1006.9,-4.5,204
2013-03-06 15:00:00,245.0,119.0,153.0,2899.0,35.0,14.7,1007.0,-4.6,227
2013-03-06 16:00:00,257.0,133.0,166.0,3100.0,35.0,14.6,1007.2,-4.7,237
2013-03-06 17:00:00,247.0,134.0,176.0,3200.0,30.0,11.8,1007.9,-4.4,232
2013-03-06 18:00:00,249.0,146.0,179.0,3399.0,14.0,8.5,1008.5,-4.0,232
2013-03-06 19:00:00,258.0,142.0,177.0,3500.0,14.0,8.5,1009.3,-4.4,235
2013-03-06 20:00:00,262.0,140.0,173.0,3500.0,14.0,5.8,1009.9,-3.6,235
2013-03-06 21:00:00,260.0,139.0,165.0,3700.0,14.0,5.3,1009.4,-4.0,238
2013-03-06 22:00:00,257.0,140.0,158.0,3700.0,14.0,8.3,1009.3,-3.6,234
2013-03-06 23:00:00,251.0,130.0,156.0,4099.0,14.0,5.0,1009.4,-3.3,234
2013-03-07 00:00:00,249.0,121.0,151.0,3899.0,14.0,2.9,1009.2,-3.2,231
2013-03-07 01:00:00,236.0,126.0,146.0,3600.0,14.0,2.2,1009.0,-3.3,226
2013-03-07 02:00:00,241.0,122.0,140.0,3500.0,14.0,3.3,1008.9,-3.3,228
2013-03-07 03:00:00,250.0,104.0,136.0,3600.0,14.0,1.2,1008.3,-3.9,230
2013-03-07 04:00:00,245.0,74.0,153.0,6500.0,14.0,0.9,1008.5,-2.5,227
2013-03-07 05:00:00,321.0,69.0,159.0,7200.0,14.0,0.5,1008.6,-3.4,291
2013-03-07 06:00:00,337.0,88.0,165.0,6500.0,14.0,-0.4,1008.4,-3.3,314
2013-03-07 07:00:00,331.0,87.0,157.0,5500.0,14.0,2.6,1008.7,-1.8,318
2013-03-07 08:00:00,301.0,111.0,150.0,5000.0,14.0,8.9,1008.7,-2.1,300
2013-03-07 09:00:00,287.0,160.0,149.0,4099.0,14.0,9.4,1007.9,-2.6,281
2013-03-07 10:00:00,256.0,153.0,180.0,4500.0,14.0,10.5,1007.2,-2.6,253
2013-03-07 11:00:00,273.0,130.0,216.0,4700.0,14.0,14.7,1005.5,-2.3,258
2013-03-07 12:00:00,341.0,142.0,273.0,5599.0,14.0,16.0,1003.2,-2.5,299
2013-03-07 13:00:00,396.0,136.0,210.0,3899.0,32.0,17.9,1001.8,-3.0,363
2013-03-07 14:00:00,336.0,100.0,148.0,3299.0,78.0,18.1,1000.5,-3.4,332
2013-03-07 15:00:00,319.0,75.0,106.0,2600.0,102.0,19.5,999.3,-4.8,317
2013-03-07 16:00:00,261.0,58.0,94.0,2000.0,102.0,19.1,998.9,-3.8,214
2013-03-07 17:00:00,194.0,63.0,87.0,1700.0,102.0,17.3,998.5,-3.5,150
2013-03-07 18:00:00,208.0,66.0,118.0,1899.0,102.0,12.5,998.9,-2.2,195
2013-03-07 19:00:00,198.0,64.0,144.0,2000.0,34.0,11.2,999.4,-1.6,188
2013-03-07 20:00:00,196.0,69.0,190.0,2799.0,102.0,10.2,999.6,0.2,178
2013-03-07 21:00:00,257.0,113.0,245.0,4599.0,102.0,8.6,999.5,0.1,203
2013-03-07 22:00:00,502.0,122.0,256.0,5400.0,102.0,8.1,1000.1,-0.9,403
2013-03-07 23:00:00,535.0,118.0,237.0,5400.0,102.0,7.0,1000.0,-1.4,490
2013-03-08 00:00:00,500.0,116.0,223.0,5700.0,102.0,5.4,1000.0,-1.5,493
2013-03-08 01:00:00,446.0,105.0,210.0,5099.0,102.0,5.3,1000.2,-1.8,396
2013-03-08 02:00:00,391.0,107.0,203.0,4700.0,102.0,4.1,999.9,-2.3,346
2013-03-08 03:00:00,340.0,105.0,200.0,4299.0,102.0,3.5,999.8,-2.5,312
2013-03-08 04:00:00,329.0,86.0,188.0,4200.0,102.0,3.4,1000.2,-2.6,303
2013-03-08 05:00:00,320.0,78.0,180.0,4200.0,102.0,3.4,1001.0,-2.0,294
2013-03-08 06:00:00,314.0,72.0,174.0,4000.0,102.0,3.5,1001.6,-2.5,291
2013-03-08 07:00:00,309.0,63.0,163.0,5000.0,102.0,6.6,1002.2,-0.9,288
2013-03-08 08:00:00,306.0,76.0,161.0,5500.0,102.0,11.6,1002.3,-1.9,284
2013-03-08 09:00:00,324.0,100.0,170.0,5200.0,102.0,16.6,1002.6,-3.5,279
2013-03-08 10:00:00,233.0,78.54,151.922,3850.0,102.0,19.9,1002.4,-5.2,216
2013-03-08 11:00:00,135.0,46.0,132.0,2500.0,102.0,21.2,1002.0,-2.7,157
2013-03-08 12:00:00,123.0,36.0,111.0,1600.0,102.0,21.7,1001.1,-4.4,105
2013-03-08 13:00:00,203.0,43.0,111.0,1800.0,102.0,17.2,1001.0,0.8,184
2013-03-08 14:00:00,487.0,98.0,148.0,3899.0,102.0,13.8,1001.2,-0.3,332
2013-03-08 15:00:00,284.0,87.0,97.0,2600.0,102.0,11.9,1001.5,-2.0,239
2013-03-08 16:00:00,168.0,60.0,64.0,1500.0,101.0,10.9,1001.7,-1.5,155
2013-03-08 17:00:00,101.0,46.0,50.0,1000.0,93.0,9.9,1001.9,-1.5,86
2013-03-08 18:00:00,90.0,41.0,53.0,1000.0,93.0,9.2,1002.4,-1.0,85
2013-03-08 19:00:00,92.0,38.0,68.0,1200.0,93.0,8.4,1002.4,-2.3,88
2013-03-08 20:00:00,61.0,37.0,57.0,1000.0,93.0,7.2,1002.2,-3.7,90
2013-03-08 21:00:00,65.0,35.0,66.0,1200.0,93.0,6.0,1002.0,-4.5,59
2013-03-08 22:00:00,71.0,52.0,71.0,1700.0,93.0,5.9,1001.1,-5.1,63
2013-03-08 23:00:00,54.0,60.0,67.0,1700.0,93.0,5.3,999.2,-5.1,82
2013-03-09 00:00:00,53.0,72.0,63.0,2000.0,93.0,4.4,997.9,-4.9,51
2013-03-09 01:00:00,84.0,84.0,83.0,2600.0,93.0,3.0,996.9,-4.2,61
2013-03-09 02:00:00,91.0,87.0,88.0,2700.0,93.0,2.6,995.9,-3.7,72
2013-03-09 03:00:00,102.0,83.0,80.0,2899.0,93.0,2.3,994.7,-4.2,77
2013-03-09 04:00:00,104.0,79.0,103.0,3100.0,93.0,1.7,993.7,-4.0,81
2013-03-09 05:00:00,111.0,80.0,104.0,3600.0,93.0,2.4,993.9,-3.9,84
2013-03-09 06:00:00,117.0,77.0,106.0,3799.0,93.0,4.0,994.1,-3.5,114
2013-03-09 07:00:00,107.0,72.0,109.0,2500.0,93.0,5.0,994.7,-2.8,106
2013-03-09 08:00:00,117.0,78.0,103.0,2200.0,93.0,7.0,996.0,-3.3,108
2013-03-09 09:00:00,140.0,88.0,100.0,2100.0,93.0,14.3,997.3,-1.8,114
2013-03-09 10:00:00,227.0,86.0,90.0,2000.0,93.0,17.3,999.6,-5.9,130
2013-03-09 11:00:00,325.0,29.0,28.0,600.0,93.0,13.8,1002.9,-10.9,62
2013-03-09 12:00:00,740.0,3.0,14.0,300.0,93.0,11.7,1005.8,-16.8,62
2013-03-09 13:00:00,558.0,3.0,12.0,300.0,93.0,9.9,1008.5,-19.3,45
2013-03-09 14:00:00,710.0,3.0,12.0,300.0,94.0,9.5,1009.8,-19.6,47
2013-03-09 15:00:00,811.0,3.0,12.0,300.0,94.0,9.7,1011.1,-19.4,36
2013-03-09 16:00:00,281.0,3.0,13.0,300.0,94.0,10.0,1012.8,-20.3,15
2013-03-09 17:00:00,175.0,3.0,13.0,300.0,94.0,8.9,1014.7,-20.1,15
2013-03-09 18:00:00,100.0,3.0,12.0,300.0,94.0,7.9,1017.5,-20.8,12
2013-03-09 19:00:00,84.0,3.0,15.0,300.0,94.0,6.9,1019.2,-20.6,12
2013-03-09 20:00:00,79.0,3.0,18.0,300.0,94.0,6.1,1021.0,-20.3,14
2013-03-09 21:00:00,77.0,3.0,19.0,300.0,94.0,5.6,1022.6,-19.9,12
2013-03-09 22:00:00,32.0,3.0,18.0,300.0,94.0,5.3,1023.1,-20.1,14
2013-03-09 23:00:00,10.0,3.0,15.0,300.0,94.0,4.3,1023.4,-20.1,9
2013-03-10 00:00:00,7.0,3.0,21.0,400.0,94.0,2.1,1022.9,-17.5,3
2013-03-10 01:00:00,7.0,6.0,31.0,400.0,94.0,0.2,1023.2,-16.6,3
2013-03-10 02:00:00,15.0,6.0,41.0,600.0,94.0,-1.6,1023.1,-15.8,14
2013-03-10 03:00:00,32.0,8.0,53.0,700.0,94.0,-0.9,1023.3,-15.9,16
2013-03-10 04:00:00,21.0,8.0,54.0,800.0,94.0,-1.9,1024.0,-14.7,6
2013-03-10 05:00:00,37.0,11.0,87.0,900.0,94.0,-2.8,1024.1,-13.4,26
2013-03-10 06:00:00,41.0,19.0,89.0,1000.0,94.0,-2.1,1024.4,-13.3,23
2013-03-10 07:00:00,31.0,20.0,91.0,1300.0,94.0,3.7,1025.4,-15.6,25
2013-03-10 08:00:00,35.0,25.0,80.0,1000.0,94.0,5.7,1025.5,-16.8,29
2013-03-10 09:00:00,33.0,30.0,57.0,800.0,94.0,6.8,1025.0,-17.3,26
2013-03-10 10:00:00,40.0,24.0,48.0,800.0,94.0,8.7,1024.3,-17.4,27
2013-03-10 11:00:00,54.0,20.0,37.0,800.0,94.0,9.9,1023.7,-17.3,36
2013-03-10 12:00:00,44.0,21.0,36.0,700.0,94.0,11.3,1022.8,-17.2,36
2013-03-10 13:00:00,34.0,18.0,30.0,600.0,94.0,11.2,1021.7,-17.2,32
2013-03-10 14:00:00,35.0,18.0,32.0,600.0,94.0,11.4,1020.8,-16.1,32
2013-03-10 15:00:00,46.0,17.0,31.0,500.0,95.0,11.3,1020.4,-16.2,32
2013-03-10 16:00:00,55.0,18.0,31.0,500.0,95.0,10.8,1020.2,-14.9,38
2013-03-10 17:00:00,64.0,20.0,37.0,500.0,95.0,9.6,1020.2,-14.3,41
2013-03-10 18:00:00,80.0,22.0,44.0,600.0,95.0,8.9,1020.6,-13.5,52
2013-03-10 19:00:00,84.0,26.0,58.0,800.0,95.0,8.3,1020.9,-12.8,60
2013-03-10 20:00:00,101.0,33.0,80.0,900.0,95.0,7.6,1021.1,-12.3,74
2013-03-10 21:00:00,99.0,32.0,82.0,900.0,95.0,7.2,1021.2,-12.1,73
2013-03-10 22:00:00,108.0,42.0,88.0,1100.0,95.0,6.8,1020.6,-11.9,78
2013-03-10 23:00:00,106.0,47.0,84.0,1000.0,95.0,6.7,1020.7,-12.5,79
2013-03-11 00:00:00,104.0,58.0,68.0,900.0,95.0,5.3,1020.5,-11.3,79
2013-03-11 01:00:00,119.0,88.0,70.0,1000.0,95.0,4.5,1020.1,-11.2,91
2013-03-11 02:00:00,114.0,89.0,73.0,1000.0,95.0,3.6,1019.3,-10.5,94
2013-03-11 03:00:00,120.0,95.0,82.0,1100.0,95.0,2.4,1019.0,-9.9,101
2013-03-11 04:00:00,106.0,83.0,85.0,1100.0,95.0,0.2,1018.9,-9.0,99
2013-03-11 05:00:00,98.0,81.0,68.0,900.0,95.0,1.5,1018.9,-8.9,93
2013-03-11 06:00:00,100.0,62.0,81.0,1100.0,95.0,-0.2,1019.1,-8.2,88
2013-03-11 07:00:00,89.0,54.0,88.0,1100.0,95.0,2.1,1019.2,-7.8,87
2013-03-11 08:00:00,102.0,72.0,90.0,1300.0,95.0,5.0,1019.1,-8.2,94
2013-03-11 09:00:00,114.0,80.0,90.0,1399.0,95.0,6.0,1018.6,-8.7,104
2013-03-11 10:00:00,131.0,100.0,96.0,1700.0,95.0,7.5,1017.8,-8.6,116
2013-03-11 11:00:00,153.0,113.0,105.0,2000.0,95.0,9.1,1016.5,-9.4,131
2013-03-11 12:00:00,157.0,125.0,108.0,1899.0,95.0,10.5,1015.2,-9.3,148
2013-03-11 13:00:00,140.0,116.0,91.0,1500.0,95.0,11.6,1013.8,-7.8,134
2013-03-11 14:00:00,130.0,97.0,63.0,1100.0,95.0,11.8,1012.8,-7.6,105
2013-03-11 15:00:00,118.0,104.0,65.0,1100.0,93.0,11.6,1012.1,-7.8,108
2013-03-11 16:00:00,140.0,115.0,84.0,1399.0,86.0,11.0,1011.3,-6.4,110
2013-03-11 17:00:00,184.0,156.0,99.0,2000.0,86.0,10.6,1011.6,-4.6,130
2013-03-11 18:00:00,204.0,86.0,92.0,1500.0,74.0,10.4,1011.9,-4.1,137
2013-03-11 19:00:00,185.0,74.0,95.0,1399.0,65.0,10.4,1012.2,-3.3,145
2013-03-11 20:00:00,197.0,74.0,110.0,1600.0,65.0,10.2,1012.4,-5.0,154
2013-03-11 21:00:00,169.0,65.0,104.0,1500.0,65.0,9.6,1011.8,-5.1,151
2013-03-11 22:00:00,121.0,46.0,90.0,1200.0,65.0,9.2,1011.5,-5.5,115
2013-03-11 23:00:00,122.0,39.0,91.0,1300.0,65.0,8.5,1010.4,-5.4,99
2013-03-12 00:00:00,124.0,54.0,101.0,1399.0,65.0,7.8,1009.7,-5.3,109
2013-03-12 01:00:00,148.0,66.0,101.0,2000.0,65.0,7.6,1008.8,-4.8,122
2013-03-12 02:00:00,133.0,70.0,96.0,1899.0,65.0,6.7,1007.9,-3.8,123
2013-03-12 03:00:00,134.0,73.0,96.0,1899.0,65.0,7.2,1008.0,-2.8,123
2013-03-12 04:00:00,146.0,79.0,95.0,2100.0,65.0,5.6,1008.6,-0.1,128
2013-03-12 05:00:00,186.0,55.0,91.0,2200.0,65.0,4.5,1008.3,0.8,125
2013-03-12 06:00:00,135.0,20.0,92.0,2299.0,65.0,3.8,1008.5,2.0,134
2013-03-12 07:00:00,114.0,20.0,91.0,2200.0,65.0,3.0,1008.8,1.5,107
2013-03-12 08:00:00,114.0,17.0,85.0,1800.0,65.0,3.4,1008.8,2.2,116
2013-03-12 09:00:00,87.0,17.0,86.0,1700.0,65.0,3.5,1008.6,2.3,114
2013-03-12 10:00:00,102.0,23.0,92.0,2100.0,65.0,3.7,1008.9,2.5,101
2013-03-12 11:00:00,125.0,24.0,94.0,2200.0,65.0,4.0,1008.7,2.7,122
2013-03-12 12:00:00,125.0,25.0,93.0,2200.0,65.0,4.6,1008.2,2.8,125
2013-03-12 13:00:00,126.0,36.0,90.0,2000.0,65.0,4.9,1008.8,3.2,148
2013-03-12 14:00:00,94.0,34.0,83.0,1600.0,64.0,5.2,1009.1,3.4,137
2013-03-12 15:00:00,85.0,33.0,77.0,1500.0,45.0,5.6,1009.3,3.8,123
